agent_id,eVTOL_type,simulation_type,algorithm_type,Number_of_conflicts,Desired_time_of_departure,Actual_time_of_departure,Ideal_time_of_arrival,Actual_time_of_arrival,Time_required_for_preflight_calculation,Average_time_to_plan_avoidance,Total_planning_time,Location_of_weather_statistics
154334,lift_and_cruse,reactive,MVP_Bluesky,0,240.0,240.0,948.6734693877552,937.0774125942228,,0.0001801690634559,0.0245029926300048,ORD
295217,lift_and_cruse,reactive,MVP_Bluesky,0,1485.0,1485.0,2193.673469387755,2199.919466549063,,0.0002493120783524,0.0346543788909912,BOS
176853,lift_and_cruse,reactive,MVP_Bluesky,5,3265.0,3265.0,3973.673469387755,5565.128328411529,,0.0003007432104836,0.0427055358886718,JFK
247996,lift_and_cruse,reactive,MVP_Bluesky,5,5250.0,5250.0,5958.673469387755,6485.8759013068975,,0.0003552794456481,0.049739122390747,ORD
109703,lift_and_cruse,reactive,MVP_Bluesky,0,3350.0,3350.0,4058.673469387755,4101.5919678302425,,0.0002502567914067,0.0367877483367919,LAX
148968,lift_and_cruse,reactive,MVP_Bluesky,0,6310.0,6310.0,7018.673469387755,7019.63800163367,,0.0002399026483729,0.0331065654754638,ORD
52184,lift_and_cruse,reactive,MVP_Bluesky,0,4865.0,6870.0,5573.673469387755,7958.333375936469,,0.0002479702234268,0.0357077121734619,ORD
131292,lift_and_cruse,reactive,MVP_Bluesky,0,3680.0,3735.0,4388.673469387755,4476.28530221559,,0.0002717906031115,0.0394096374511718,JFK
291511,lift_and_cruse,reactive,MVP_Bluesky,0,2375.0,3015.0,3083.673469387755,3724.120517887052,,0.0002657313277755,0.0366709232330322,ATL
199062,lift_and_cruse,reactive,MVP_Bluesky,2,2645.0,2645.0,3353.673469387755,3959.671776797006,,0.0002585757862437,0.0369763374328613,ATL
309667,lift_and_cruse,reactive,MVP_Bluesky,5,3495.0,3620.0,4203.673469387755,7138.364071730149,,0.0002761676031,0.0375587940216064,JFK
78509,lift_and_cruse,reactive,MVP_Bluesky,0,1960.0,2725.0,2668.673469387755,3437.6265129445137,,0.0002543514581035,0.0353548526763916,LAX
282293,lift_and_cruse,reactive,MVP_Bluesky,0,2870.0,2870.0,3578.673469387755,3657.996053077473,,0.0002679824829101,0.0401973724365234,ORD
352755,lift_and_cruse,reactive,MVP_Bluesky,0,2840.0,2840.0,3548.673469387755,3510.610745665322,,0.000262537075363,0.0343923568725585,BOS
770,lift_and_cruse,reactive,MVP_Bluesky,2,4820.0,4820.0,5528.673469387755,5855.154607059428,,0.0002496363460153,0.034449815750122,
367983,lift_and_cruse,reactive,MVP_Bluesky,0,1670.0,1670.0,2378.673469387755,2380.0044145179445,,0.0002856548281683,0.0394203662872314,LAX
281036,lift_and_cruse,reactive,MVP_Bluesky,5,4155.0,4155.0,4863.673469387755,5722.900290534063,,0.0002883117492884,0.0420935153961181,ORD
123291,lift_and_cruse,reactive,MVP_Bluesky,0,700.0,700.0,1408.673469387755,1458.192284016669,,0.0002157772686464,0.0304245948791503,BOS
179126,lift_and_cruse,reactive,MVP_Bluesky,5,3265.0,3265.0,3973.673469387755,6470.128328411529,,0.0003007432104836,0.0427055358886718,JFK
369050,lift_and_cruse,reactive,MVP_Bluesky,0,4020.0,4020.0,4728.673469387755,4849.2465267673615,,0.0002539614413646,0.0358085632324218,ORD
150688,lift_and_cruse,reactive,MVP_Bluesky,0,3815.0,4060.0,4523.673469387755,4775.681904298284,,0.0002623609134129,0.0367305278778076,ORD
221881,lift_and_cruse,reactive,MVP_Bluesky,0,5220.0,7330.0,5928.673469387755,8006.735467259881,,0.0002783916213295,0.0367476940155029,ATL
216463,lift_and_cruse,reactive,MVP_Bluesky,0,2555.0,2555.0,3263.673469387755,3252.0540173679915,,0.0002558424192316,0.0347945690155029,ATL
234400,lift_and_cruse,reactive,MVP_Bluesky,3,3360.0,3545.0,4068.673469387755,4324.546744222292,,0.0002572761065718,0.0355041027069091,LAX
246849,lift_and_cruse,reactive,MVP_Bluesky,10,4575.0,4575.0,5283.673469387755,5796.158442418764,,0.0003142194314436,0.0414769649505615,ORD
23947,lift_and_cruse,reactive,MVP_Bluesky,0,3445.0,5760.0,4153.673469387755,6484.237725360063,,0.0002507977451838,0.0353624820709228,ATL
2602,lift_and_cruse,reactive,MVP_Bluesky,18,5540.0,5540.0,6248.673469387755,7232.632495156176,,0.0002870830238288,0.0404787063598632,
122879,lift_and_cruse,reactive,MVP_Bluesky,0,120.0,120.0,828.6734693877553,817.0504216316514,,0.0001762263915118,0.0239667892456054,ATL
221094,lift_and_cruse,reactive,MVP_Bluesky,0,1460.0,1460.0,2168.673469387755,2124.29550590212,,0.000262136607207,0.0338156223297119,BOS
302513,lift_and_cruse,reactive,MVP_Bluesky,0,6220.0,6220.0,6928.673469387755,6931.584786217279,,0.0003053473054076,0.0424432754516601,BOS
301023,lift_and_cruse,reactive,MVP_Bluesky,0,4220.0,4405.0,4928.673469387755,5108.888544546884,,0.0002818055396532,0.0386073589324951,ORD
208466,lift_and_cruse,reactive,MVP_Bluesky,1,4580.0,4580.0,5288.673469387755,5496.038989409586,,0.0002937450275554,0.0420055389404296,BOS
55101,lift_and_cruse,reactive,MVP_Bluesky,2,5705.0,5705.0,6413.673469387755,6626.709878602378,,0.0002566499912992,0.0361876487731933,ORD
188749,lift_and_cruse,reactive,MVP_Bluesky,0,1940.0,1940.0,2648.673469387755,2662.997100766408,,0.0002659855159461,0.037503957748413,LAX
324470,lift_and_cruse,reactive,MVP_Bluesky,2,2375.0,2490.0,3083.673469387755,3444.560119606197,,0.0003231961092502,0.044924259185791,LAX
275541,lift_and_cruse,reactive,MVP_Bluesky,4,4080.0,4630.0,4788.673469387755,5536.452594967518,,0.0002998935209738,0.0443842411041259,LAX
96231,lift_and_cruse,reactive,MVP_Bluesky,0,6090.0,6090.0,6798.673469387755,6797.124403914792,,0.0002378691797671,0.0328259468078613,BOS
5616,lift_and_cruse,reactive,MVP_Bluesky,3,2670.0,2675.0,3378.673469387755,3418.862351397396,,0.0003127690019278,0.045351505279541,ATL
308083,lift_and_cruse,reactive,MVP_Bluesky,46,3750.0,3750.0,4458.673469387755,6608.265752288973,,0.0002706015811246,0.0368018150329589,JFK
186959,lift_and_cruse,reactive,MVP_Bluesky,0,1790.0,1790.0,2498.673469387755,2511.4725106018977,,0.0002586604855584,0.0364711284637451,LAX
306334,lift_and_cruse,reactive,MVP_Bluesky,46,3750.0,3750.0,4458.673469387755,5983.265752288973,,0.0002706015811246,0.0368018150329589,JFK
109782,lift_and_cruse,reactive,MVP_Bluesky,0,2855.0,4645.0,3563.673469387755,5357.195141452898,,0.0002409434147018,0.0334911346435546,LAX
38516,lift_and_cruse,reactive,MVP_Bluesky,0,1300.0,1300.0,2008.673469387755,1992.9562501114883,,0.0002527289920383,0.0341184139251709,LAX
118909,lift_and_cruse,reactive,MVP_Bluesky,0,20.0,20.0,728.6734693877551,727.5267792317212,,0.0001886702965998,0.0260365009307861,ATL
61049,lift_and_cruse,reactive,MVP_Bluesky,0,2340.0,2340.0,3048.673469387755,3052.9556502297924,,0.0003256677723617,0.0452678203582763,ATL
130632,lift_and_cruse,reactive,MVP_Bluesky,0,7795.0,8060.0,8503.673469387755,8735.344803003827,,0.0002557919575617,0.0332529544830322,JFK
52824,lift_and_cruse,reactive,MVP_Bluesky,2,1160.0,1160.0,1868.6734693877552,1900.0291637714563,,0.0002424617608388,0.034914493560791,ORD
242027,lift_and_cruse,reactive,MVP_Bluesky,0,1580.0,1685.0,2288.673469387755,2404.419471140859,,0.0002635887690952,0.0369024276733398,ORD
36723,lift_and_cruse,reactive,MVP_Bluesky,7,2580.0,3530.0,3288.673469387755,5898.499516300376,,0.0002765886819184,0.0370628833770751,LAX
327408,lift_and_cruse,reactive,MVP_Bluesky,4,4010.0,4010.0,4718.673469387755,5733.544993475492,,0.0003035947786155,0.04280686378479,LAX
105801,lift_and_cruse,reactive,MVP_Bluesky,1,3140.0,3170.0,3848.673469387755,4273.215962175761,,0.0002574691066035,0.0347583293914794,LAX
260974,lift_and_cruse,reactive,MVP_Bluesky,0,1545.0,1545.0,2253.673469387755,2252.1727974401406,,0.0002430850181026,0.0335457324981689,BOS
28671,lift_and_cruse,reactive,MVP_Bluesky,2,3160.0,5605.0,3868.673469387755,6882.387702873265,,0.000265005472544,0.0392208099365234,JFK
213741,lift_and_cruse,reactive,MVP_Bluesky,0,7565.0,7565.0,8273.673469387755,8306.245015378878,,0.0002473091257029,0.0358598232269287,JFK
116352,lift_and_cruse,reactive,MVP_Bluesky,0,2500.0,4245.0,3208.673469387755,4974.0487058992285,,0.0002690268234467,0.0382018089294433,ORD
105788,lift_and_cruse,reactive,MVP_Bluesky,1,3140.0,3170.0,3848.673469387755,4243.215962175761,,0.0002574691066035,0.0347583293914794,LAX
351883,lift_and_cruse,reactive,MVP_Bluesky,0,1765.0,1770.0,2473.673469387755,2496.414546268139,,0.0002703952117705,0.0383961200714111,BOS
355034,lift_and_cruse,reactive,MVP_Bluesky,5,3670.0,3670.0,4378.673469387755,5068.279951683125,,0.0002715282870414,0.0361132621765136,JFK
206944,lift_and_cruse,reactive,MVP_Bluesky,0,3965.0,3965.0,4673.673469387755,4640.096393474984,,0.0002874672867869,0.0376582145690918,BOS
239277,lift_and_cruse,reactive,MVP_Bluesky,3,4650.0,4650.0,5358.673469387755,6403.934768197047,,0.000231463333656,0.0335621833801269,LAX
1804,lift_and_cruse,reactive,MVP_Bluesky,18,5540.0,5540.0,6248.673469387755,6702.632495156176,,0.0002870830238288,0.0404787063598632,
191580,lift_and_cruse,reactive,MVP_Bluesky,0,6635.0,6635.0,7343.673469387755,7349.380033829203,,0.0002952874135628,0.0410449504852294,ORD
27479,lift_and_cruse,reactive,MVP_Bluesky,0,5110.0,5600.0,5818.673469387755,6296.772458130447,,0.0002755925935857,0.0374805927276611,JFK
49741,lift_and_cruse,reactive,MVP_Bluesky,2,5300.0,5690.0,6008.673469387755,7142.874500457614,,0.0002728783422046,0.0392944812774658,ORD
60353,lift_and_cruse,reactive,MVP_Bluesky,2,3180.0,4125.0,3888.673469387755,6048.546949356439,,0.0002576199130735,0.0355515480041503,ATL
330133,lift_and_cruse,reactive,MVP_Bluesky,0,2320.0,2320.0,3028.673469387755,3041.611977312127,,0.0002597561964751,0.0366256237030029,ORD
303160,lift_and_cruse,reactive,MVP_Bluesky,0,2140.0,2140.0,2848.673469387755,2825.911805115857,,0.0002480887655001,0.0332438945770263,JFK
293732,lift_and_cruse,reactive,MVP_Bluesky,0,2635.0,2635.0,3343.673469387755,3387.8920048001105,,0.000263027593392,0.0386650562286376,BOS
220591,lift_and_cruse,reactive,MVP_Bluesky,0,340.0,340.0,1048.673469387755,1084.664284129812,,0.0001874923706054,0.0271863937377929,JFK
131225,lift_and_cruse,reactive,MVP_Bluesky,0,1980.0,2950.0,2688.673469387755,3690.5973695690095,,0.0002705294510413,0.0392267704010009,JFK
264071,lift_and_cruse,reactive,MVP_Bluesky,0,3925.0,3925.0,4633.673469387755,4659.908086537475,,0.0002586991636903,0.0369939804077148,BOS
381825,lift_and_cruse,reactive,MVP_Bluesky,0,3420.0,5635.0,4128.673469387755,6335.63977072828,,0.0002461419488391,0.0337214469909668,ORD
349392,lift_and_cruse,reactive,MVP_Bluesky,0,4145.0,4145.0,4853.673469387755,4859.395701084975,,0.0002727903050484,0.0379178524017334,BOS
81670,lift_and_cruse,reactive,MVP_Bluesky,0,2080.0,2080.0,2788.673469387755,2792.8324892907285,,0.0002627115455462,0.0365169048309326,ORD
125292,lift_and_cruse,reactive,MVP_Bluesky,0,3580.0,3940.0,4288.673469387755,4642.652671940459,,0.0002752742628111,0.0377125740051269,BOS
408,lift_and_cruse,reactive,MVP_Bluesky,0,4735.0,4735.0,5443.673469387755,5443.673469387753,,0.0002332718476005,0.032191514968872,
40698,lift_and_cruse,reactive,MVP_Bluesky,4,7565.0,7565.0,8273.673469387755,8330.25183452891,,0.0002958393096923,0.0443758964538574,LAX
264991,lift_and_cruse,reactive,MVP_Bluesky,0,4190.0,4435.0,4898.673469387755,5113.2457726930415,,0.0002799395358923,0.0369520187377929,BOS
232172,lift_and_cruse,reactive,MVP_Bluesky,5,5210.0,5355.0,5918.673469387755,6393.024447528383,,0.0002735611442085,0.0391192436218261,LAX
83540,lift_and_cruse,reactive,MVP_Bluesky,0,220.0,220.0,928.6734693877552,940.8097065763112,,0.0001886398234265,0.0265982151031494,ORD
34407,lift_and_cruse,reactive,MVP_Bluesky,7,2580.0,3530.0,3288.673469387755,4308.499516300376,,0.0002765886819184,0.0370628833770751,LAX
230654,lift_and_cruse,reactive,MVP_Bluesky,0,1890.0,1890.0,2598.673469387755,2587.3280160747345,,0.0002684365300571,0.0365073680877685,LAX
350616,lift_and_cruse,reactive,MVP_Bluesky,5,4110.0,4110.0,4818.673469387755,5510.027156439788,,0.000270293576874,0.0370302200317382,BOS
212382,lift_and_cruse,reactive,MVP_Bluesky,0,5125.0,5125.0,5833.673469387755,5780.26505728815,,0.0002571064978837,0.0329096317291259,JFK
5193,lift_and_cruse,reactive,MVP_Bluesky,0,3545.0,3545.0,4253.673469387755,4265.662645489583,,0.0002766822246795,0.0390121936798095,ATL
348255,lift_and_cruse,reactive,MVP_Bluesky,0,6740.0,7850.0,7448.673469387755,8519.582311476452,,0.0002412355863131,0.0313606262207031,BOS
107560,lift_and_cruse,reactive,MVP_Bluesky,0,2580.0,2580.0,3288.673469387755,3269.1733174882665,,0.0002727081526571,0.0365428924560546,LAX
150440,lift_and_cruse,reactive,MVP_Bluesky,0,6850.0,6850.0,7558.673469387755,7545.418590982088,,0.0002758643206428,0.0375175476074218,ORD
34322,lift_and_cruse,reactive,MVP_Bluesky,6,3245.0,3245.0,3953.673469387755,4208.938103927803,,0.0002540837998358,0.0378584861755371,LAX
306051,lift_and_cruse,reactive,MVP_Bluesky,5,3495.0,3620.0,4203.673469387755,5878.364071730149,,0.0002761676031,0.0375587940216064,JFK
131175,lift_and_cruse,reactive,MVP_Bluesky,0,1400.0,2045.0,2108.673469387755,2731.223739477489,,0.0002380111324253,0.0318934917449951,JFK
30757,lift_and_cruse,reactive,MVP_Bluesky,42,3080.0,3930.0,3788.673469387755,5381.726396484813,,0.0003109030863818,0.0422828197479248,LAX
73545,lift_and_cruse,reactive,MVP_Bluesky,0,860.0,860.0,1568.6734693877552,1583.654984320113,,0.0002120065350904,0.0298929214477539,LAX
20625,lift_and_cruse,reactive,MVP_Bluesky,2,5815.0,5815.0,6523.673469387755,6523.303882268492,,0.0002611665164723,0.0355186462402343,JFK
133632,lift_and_cruse,reactive,MVP_Bluesky,0,2730.0,4585.0,3438.673469387755,5701.291764275069,,0.000255326567025,0.0370223522186279,JFK
381123,lift_and_cruse,reactive,MVP_Bluesky,0,1720.0,1720.0,2428.673469387755,2436.464541828952,,0.0002541388784136,0.0355794429779052,LAX
178405,lift_and_cruse,reactive,MVP_Bluesky,27,2665.0,3360.0,3373.673469387755,6178.266968631338,,0.0003129944546532,0.0410022735595703,JFK
106576,lift_and_cruse,reactive,MVP_Bluesky,0,5035.0,5035.0,5743.673469387755,5754.391029637033,,0.0002575792483429,0.0345156192779541,LAX
85441,lift_and_cruse,reactive,MVP_Bluesky,0,1180.0,1180.0,1888.673469387755,1889.131734301205,,0.0002613689588463,0.0360689163208007,
142358,lift_and_cruse,reactive,MVP_Bluesky,0,0.0,0.0,708.673469387755,709.0230273811875,,0.0001800630403601,0.0248486995697021,LAX
67058,lift_and_cruse,reactive,MVP_Bluesky,2,1480.0,1480.0,2188.673469387755,2157.1202320925386,,0.0002768202261491,0.0365402698516845,BOS
53972,lift_and_cruse,reactive,MVP_Bluesky,3,2550.0,4305.0,3258.673469387755,5415.845164873008,,0.0002600502323459,0.038487434387207,ORD
313756,lift_and_cruse,reactive,MVP_Bluesky,0,6240.0,6245.0,6948.673469387755,7039.125906360412,,0.0003294576734504,0.0490891933441162,JFK
199131,lift_and_cruse,reactive,MVP_Bluesky,0,2845.0,2845.0,3553.673469387755,4105.265764059175,,0.0002694038944389,0.0352919101715087,ATL
144541,lift_and_cruse,reactive,MVP_Bluesky,0,3630.0,3630.0,4338.673469387755,5013.654180320081,,0.0002489435499992,0.0343542098999023,BOS
300003,lift_and_cruse,reactive,MVP_Bluesky,0,1620.0,1620.0,2328.673469387755,2318.188705632198,,0.0002579250756432,0.0350778102874755,JFK
42630,lift_and_cruse,reactive,MVP_Bluesky,3,4855.0,6325.0,5563.673469387755,7207.866178623494,,0.0002328680573607,0.0323686599731445,ORD
160553,lift_and_cruse,reactive,MVP_Bluesky,3,3460.0,3500.0,4168.673469387755,4703.342343957394,,0.0003245104761684,0.0441334247589111,ATL
338580,lift_and_cruse,reactive,MVP_Bluesky,1,3715.0,4040.0,4423.673469387755,4960.164572993609,,0.0002920834914497,0.0403075218200683,
258108,lift_and_cruse,reactive,MVP_Bluesky,0,1980.0,1980.0,2688.673469387755,2690.0145683344936,,0.0002545913060506,0.0351336002349853,ATL
268578,lift_and_cruse,reactive,MVP_Bluesky,0,4460.0,4460.0,5168.673469387755,5176.063524388615,,0.0002605693680899,0.0364797115325927,JFK
151770,lift_and_cruse,reactive,MVP_Bluesky,0,4240.0,4240.0,4948.673469387755,4932.694742591597,,0.0002622586709481,0.0354049205780029,ORD
2525,lift_and_cruse,reactive,MVP_Bluesky,3,6105.0,6385.0,6813.673469387755,7177.8777237173135,,0.0002681566468367,0.0378100872039794,
358811,lift_and_cruse,reactive,MVP_Bluesky,5,2000.0,2300.0,2708.673469387755,3445.708194309628,,0.0002860339112984,0.0368983745574951,JFK
183902,lift_and_cruse,reactive,MVP_Bluesky,0,4900.0,4900.0,5608.673469387755,5704.861603275986,,0.0002536236400335,0.0360145568847656,LAX
126357,lift_and_cruse,reactive,MVP_Bluesky,0,2610.0,4965.0,3318.673469387755,5716.272347662802,,0.0002693562280564,0.0395953655242919,BOS
288162,lift_and_cruse,reactive,MVP_Bluesky,0,3940.0,3940.0,4648.673469387755,4714.337550580776,,0.0002756338592962,0.0388643741607666,ATL
23137,lift_and_cruse,reactive,MVP_Bluesky,1,4705.0,7710.0,5413.673469387755,9034.33809744436,,0.0002857211732516,0.0391438007354736,LAX
338262,lift_and_cruse,reactive,MVP_Bluesky,3,2680.0,2680.0,3388.673469387755,4477.476456724992,,0.0002643616079426,0.0367462635040283,
358201,lift_and_cruse,reactive,MVP_Bluesky,5,2000.0,2300.0,2708.673469387755,3020.708194309628,,0.0002860339112984,0.0368983745574951,JFK
241074,lift_and_cruse,reactive,MVP_Bluesky,0,1020.0,1020.0,1728.673469387755,1745.694071734495,,0.0002841244281177,0.0403456687927246,ORD
347760,lift_and_cruse,reactive,MVP_Bluesky,0,5270.0,6220.0,5978.673469387755,6929.452057354872,,0.0003131196118783,0.0432105064392089,BOS
33608,lift_and_cruse,reactive,MVP_Bluesky,1,2060.0,2060.0,2768.673469387755,2827.7725400270097,,0.0002675827811746,0.036391258239746,LAX
73845,lift_and_cruse,reactive,MVP_Bluesky,0,5475.0,5475.0,6183.673469387755,6212.706859941885,,0.0002544191148546,0.0366363525390625,LAX
154453,lift_and_cruse,reactive,MVP_Bluesky,0,2515.0,2515.0,3223.673469387755,3250.261341817436,,0.0002688644649265,0.038447618484497,ORD
299540,lift_and_cruse,reactive,MVP_Bluesky,0,1935.0,1935.0,2643.673469387755,2704.985479017372,,0.0002717606226603,0.0407640933990478,BOS
70822,lift_and_cruse,reactive,MVP_Bluesky,0,5945.0,5945.0,6653.673469387755,6660.951354470724,,0.0002996819359915,0.0419554710388183,JFK
188966,lift_and_cruse,reactive,MVP_Bluesky,1,3930.0,5240.0,4638.673469387755,5999.546458211496,,0.0002596797169865,0.0384325981140136,LAX
244303,lift_and_cruse,reactive,MVP_Bluesky,0,160.0,160.0,868.6734693877551,886.706988994214,,0.0001812921443455,0.0257434844970703,ORD
180296,lift_and_cruse,reactive,MVP_Bluesky,66,3770.0,4485.0,4478.673469387755,6980.10468390025,,0.00030873535545,0.048471450805664,JFK
357799,lift_and_cruse,reactive,MVP_Bluesky,2,1660.0,1995.0,2368.673469387755,2713.7773814264583,,0.000265080799428,0.0341954231262207,JFK
50273,lift_and_cruse,reactive,MVP_Bluesky,4,6115.0,6115.0,6823.673469387755,7327.151004154498,,0.000280901889673,0.0418543815612793,ORD
192824,lift_and_cruse,reactive,MVP_Bluesky,0,5100.0,5100.0,5808.673469387755,6073.252950816724,,0.0002755969762802,0.0396859645843505,ORD
111060,lift_and_cruse,reactive,MVP_Bluesky,0,6650.0,6650.0,7358.673469387755,7355.85242191953,,0.0002462570218072,0.0339834690093994,ORD
172705,lift_and_cruse,reactive,MVP_Bluesky,2,2320.0,2325.0,3028.673469387755,3280.8730845942077,,0.0002619356348894,0.036147117614746,JFK
56718,lift_and_cruse,reactive,MVP_Bluesky,0,6025.0,6025.0,6733.673469387755,6751.395305939222,,0.0002807949630307,0.0398728847503662,ATL
53139,lift_and_cruse,reactive,MVP_Bluesky,0,5060.0,5530.0,5768.673469387755,6226.157947951291,,0.0002455308156854,0.0333921909332275,ORD
164002,lift_and_cruse,reactive,MVP_Bluesky,0,6520.0,7685.0,7228.673469387755,8402.949735753056,,0.0002669078963143,0.0373671054840087,BOS
60436,lift_and_cruse,reactive,MVP_Bluesky,2,3180.0,4125.0,3888.673469387755,6148.546949356439,,0.0002576199130735,0.0355515480041503,ATL
149716,lift_and_cruse,reactive,MVP_Bluesky,1,4450.0,4450.0,5158.673469387755,5200.087533425133,,0.0002871063393606,0.0407691001892089,ORD
133675,lift_and_cruse,reactive,MVP_Bluesky,0,4845.0,4845.0,5553.673469387755,5744.614581402534,,0.0002663409967216,0.0370213985443115,JFK
30648,lift_and_cruse,reactive,MVP_Bluesky,42,3080.0,3930.0,3788.673469387755,5251.726396484813,,0.0003109030863818,0.0422828197479248,LAX
290035,lift_and_cruse,reactive,MVP_Bluesky,0,1660.0,1660.0,2368.673469387755,2390.529207854332,,0.0002782178091836,0.0397851467132568,ATL
179363,lift_and_cruse,reactive,MVP_Bluesky,27,2665.0,3360.0,3373.673469387755,6563.266968631338,,0.0003129944546532,0.0410022735595703,JFK
358023,lift_and_cruse,reactive,MVP_Bluesky,2,1660.0,1995.0,2368.673469387755,2893.7773814264583,,0.000265080799428,0.0341954231262207,JFK
360253,lift_and_cruse,reactive,MVP_Bluesky,0,2340.0,2340.0,3048.673469387755,3057.0243766859403,,0.0003237877573285,0.0453302860260009,JFK
68116,lift_and_cruse,reactive,MVP_Bluesky,0,2250.0,2250.0,2958.673469387755,2978.788554090507,,0.0002810451346383,0.0399084091186523,JFK
187724,lift_and_cruse,reactive,MVP_Bluesky,0,1140.0,1140.0,1848.6734693877552,1870.2201657152093,,0.0002338281819518,0.0332036018371582,LAX
324589,lift_and_cruse,reactive,MVP_Bluesky,3,3245.0,3245.0,3953.673469387755,4010.377432596698,,0.0002767349111622,0.0401265621185302,LAX
142995,lift_and_cruse,reactive,MVP_Bluesky,0,3095.0,3095.0,3803.673469387755,3807.1308340082624,,0.0002446466212649,0.0340058803558349,ORD
218198,lift_and_cruse,reactive,MVP_Bluesky,0,2000.0,2215.0,2708.673469387755,2941.20460809848,,0.0002512109111732,0.0356719493865966,LAX
78250,lift_and_cruse,reactive,MVP_Bluesky,3,5575.0,5575.0,6283.673469387755,6423.2697272337045,,0.0002749760945638,0.0379467010498046,LAX
20179,lift_and_cruse,reactive,MVP_Bluesky,0,5440.0,5440.0,6148.673469387755,6164.279980330555,,0.0002376373777998,0.0335068702697753,JFK
221968,lift_and_cruse,reactive,MVP_Bluesky,0,300.0,300.0,1008.6734693877552,988.9321899785224,,0.000177292681452,0.0237572193145751,ORD
79363,lift_and_cruse,reactive,MVP_Bluesky,0,7200.0,7870.0,7908.673469387755,8579.746632606362,,0.0003062192944512,0.0422582626342773,LAX
139991,lift_and_cruse,reactive,MVP_Bluesky,0,5505.0,7725.0,6213.673469387755,8440.746560782203,,0.0002750481878008,0.0385067462921142,LAX
112801,lift_and_cruse,reactive,MVP_Bluesky,0,7760.0,7760.0,8468.673469387755,8498.305172813749,,0.0002454668283462,0.0353472232818603,ORD
278323,lift_and_cruse,reactive,MVP_Bluesky,0,5150.0,6180.0,5858.673469387755,6886.761653383696,,0.0002649400545203,0.0365617275238037,LAX
344391,lift_and_cruse,reactive,MVP_Bluesky,0,3970.0,3970.0,4678.673469387755,4677.149244651863,,0.0002797703812087,0.0386083126068115,ATL
3211,lift_and_cruse,reactive,MVP_Bluesky,0,4185.0,5995.0,4893.673469387755,7637.09147358826,,0.000254733956975,0.0354080200195312,
143951,lift_and_cruse,reactive,MVP_Bluesky,2,5265.0,5265.0,5973.673469387755,6183.127650735877,,0.0002832379606035,0.0407862663269043,ATL
238625,lift_and_cruse,reactive,MVP_Bluesky,2,4000.0,4000.0,4708.673469387755,5308.174055779647,,0.0002604164443649,0.0372395515441894,LAX
336699,lift_and_cruse,reactive,MVP_Bluesky,1,4125.0,6270.0,4833.673469387755,7636.003489280748,,0.0002553548744256,0.035494327545166,ORD
126588,lift_and_cruse,reactive,MVP_Bluesky,0,780.0,780.0,1488.6734693877552,1438.2454409487257,,0.0002373810857534,0.0303847789764404,BOS
267933,lift_and_cruse,reactive,MVP_Bluesky,0,1900.0,1900.0,2608.673469387755,2652.175020288373,,0.000275217756933,0.040457010269165,JFK
154412,lift_and_cruse,reactive,MVP_Bluesky,0,1840.0,1840.0,2548.673469387755,2590.959919788118,,0.0002567281528395,0.0377390384674072,ORD
2405,lift_and_cruse,reactive,MVP_Bluesky,0,4185.0,5995.0,4893.673469387755,7092.09147358826,,0.000254733956975,0.0354080200195312,
179989,lift_and_cruse,reactive,MVP_Bluesky,6,6000.0,6000.0,6708.673469387755,6841.060800982604,,0.000317161313949,0.0491600036621093,JFK
6227,lift_and_cruse,reactive,MVP_Bluesky,4,3380.0,3380.0,4088.673469387755,4388.013847166878,,0.0002802291386564,0.0397925376892089,ATL
362515,lift_and_cruse,reactive,MVP_Bluesky,0,3305.0,3305.0,4013.673469387755,4025.658317500799,,0.0002704816507109,0.0381379127502441,JFK
94003,lift_and_cruse,reactive,MVP_Bluesky,0,1980.0,1980.0,2688.673469387755,2739.9895621238625,,0.00027070657627,0.0400645732879638,BOS
186317,lift_and_cruse,reactive,MVP_Bluesky,7,4045.0,4045.0,4753.673469387755,5683.374080554901,,0.0002788348789632,0.0382003784179687,LAX
167963,lift_and_cruse,reactive,MVP_Bluesky,0,4655.0,4725.0,5363.673469387755,6026.656590345811,,0.0002568738801138,0.0359623432159423,BOS
346255,lift_and_cruse,reactive,MVP_Bluesky,2,3010.0,3010.0,3718.673469387755,3761.164090005242,,0.0002865807539751,0.0421273708343505,ATL
342019,lift_and_cruse,reactive,MVP_Bluesky,3,3025.0,3025.0,3733.673469387755,3867.5418654826303,,0.000276007550828,0.038917064666748,ATL
173490,lift_and_cruse,reactive,MVP_Bluesky,3,2090.0,2090.0,2798.673469387755,4003.969857739629,,0.0002577945367613,0.0345444679260253,JFK
198831,lift_and_cruse,reactive,MVP_Bluesky,0,2845.0,2845.0,3553.673469387755,3530.265764059175,,0.0002694038944389,0.0352919101715087,ATL
314118,lift_and_cruse,reactive,MVP_Bluesky,1,3700.0,4555.0,4408.673469387755,5283.884405998398,,0.0002678985327062,0.0380415916442871,JFK
309969,lift_and_cruse,reactive,MVP_Bluesky,5,3495.0,3620.0,4203.673469387755,7243.364071730149,,0.0002761676031,0.0375587940216064,JFK
245690,lift_and_cruse,reactive,MVP_Bluesky,4,3835.0,3835.0,4543.673469387755,5134.505163673342,,0.0003207973811937,0.0442700386047363,ORD
