agent_id,eVTOL_type,simulation_type,algorithm_type,Number_of_conflicts,Desired_time_of_departure,Actual_time_of_departure,Ideal_time_of_arrival,Actual_time_of_arrival,Time_required_for_preflight_calculation,Average_time_to_plan_avoidance,Total_planning_time,Location_of_weather_statistics
155481,lift_and_cruse,reactive,MVP_Bluesky,0,5795.0,6820.0,7669.973760749345,9022.610141082918,,0.0002437669743773,0.0906813144683837,
197233,lift_and_cruse,reactive,MVP_Bluesky,0,1955.0,1955.0,3182.4584549556994,3182.8360518320146,,0.0002855830941318,0.0691111087799072,
155123,lift_and_cruse,reactive,MVP_Bluesky,0,5705.0,6610.0,6413.673469387755,7318.675749866323,,0.0002436516941457,0.0336239337921142,
1553,lift_and_cruse,reactive,MVP_Bluesky,1,2310.0,4695.0,3018.673469387755,6537.519850782445,,0.0002525864745215,0.035109519958496,
252619,lift_and_cruse,reactive,MVP_Bluesky,71,3700.0,4170.0,4927.458454955699,7254.373895993172,,0.000264036753946,0.063896894454956,
2592,lift_and_cruse,reactive,MVP_Bluesky,2,4820.0,4820.0,5528.673469387755,7230.154607059428,,0.0002496363460153,0.034449815750122,
55683,lift_and_cruse,reactive,MVP_Bluesky,0,6140.0,7640.0,8594.916909911399,10095.215759630582,,0.0002452005351103,0.1194126605987548,
339416,lift_and_cruse,reactive,MVP_Bluesky,1,8340.0,8340.0,9757.34693877551,10272.637405128591,,0.0002461680344172,0.0689270496368408,
197689,lift_and_cruse,reactive,MVP_Bluesky,0,9005.0,9010.0,10879.973760749344,10885.215241291196,,0.0002428810551481,0.0901088714599609,
338860,lift_and_cruse,reactive,MVP_Bluesky,3,4040.0,4040.0,4748.673469387755,5409.073384169328,,0.0002762407496355,0.038121223449707,
55194,lift_and_cruse,reactive,MVP_Bluesky,0,1410.0,1410.0,2827.34693877551,2834.8727873085686,,0.0002820788753414,0.0792641639709472,
117448,lift_and_cruse,reactive,MVP_Bluesky,0,14235.0,14235.0,14943.673469387755,14943.673469387744,,0.0002651421920112,0.0365896224975585,
248998,lift_and_cruse,reactive,MVP_Bluesky,19,1390.0,1390.0,4224.693877551021,4745.1986772763175,,0.0002584448927884,0.1455044746398925,
2757,lift_and_cruse,reactive,MVP_Bluesky,1,2310.0,4695.0,3018.673469387755,7342.519850782445,,0.0002525864745215,0.035109519958496,
534,lift_and_cruse,reactive,MVP_Bluesky,0,3125.0,3510.0,4999.973760749344,5595.073075601568,,0.0002504673929548,0.0929234027862548,
251946,lift_and_cruse,reactive,MVP_Bluesky,71,3700.0,4170.0,4927.458454955699,6774.3738959931725,,0.000264036753946,0.063896894454956,
2786,lift_and_cruse,reactive,MVP_Bluesky,2,4820.0,4820.0,5528.673469387755,7365.154607059428,,0.0002496363460153,0.034449815750122,
250392,lift_and_cruse,reactive,MVP_Bluesky,28,3830.0,3830.0,5704.973760749345,5794.840442253835,,0.0002757224839987,0.1069803237915039,
86185,lift_and_cruse,reactive,MVP_Bluesky,0,9875.0,9875.0,10583.673469387755,10583.673469387752,,0.0002364714940388,0.0326330661773681,
55412,lift_and_cruse,reactive,MVP_Bluesky,0,5020.0,5020.0,5728.673469387755,5728.947142932799,,0.0002772790798242,0.038264513015747,
250627,lift_and_cruse,reactive,MVP_Bluesky,0,3580.0,3585.0,4997.34693877551,5918.048910878359,,0.0002528897353581,0.0708091259002685,
251541,lift_and_cruse,reactive,MVP_Bluesky,28,3830.0,3830.0,5704.973760749345,6464.840442253835,,0.0002757224839987,0.1069803237915039,
252655,lift_and_cruse,reactive,MVP_Bluesky,25,5070.0,5070.0,7196.0204081632655,7273.0274212104305,,0.0002801688212268,0.1187915802001953,
806,lift_and_cruse,reactive,MVP_Bluesky,3,3660.0,4265.0,4887.458454955699,5898.948183565938,,0.0002471986880972,0.0598220825195312,
155538,lift_and_cruse,reactive,MVP_Bluesky,1,6575.0,6575.0,8701.020408163266,9088.38062715765,,0.0002862938207472,0.1208159923553466,
252773,lift_and_cruse,reactive,MVP_Bluesky,28,3830.0,3830.0,5704.973760749345,7349.840442253835,,0.0002757224839987,0.1069803237915039,
3459,lift_and_cruse,reactive,MVP_Bluesky,0,4120.0,4120.0,5347.4584549556985,5348.469134120023,,0.0002549118246913,0.0616886615753173,
155584,lift_and_cruse,reactive,MVP_Bluesky,0,8375.0,8385.0,9083.673469387755,9131.50031728698,,0.0002413647515433,0.0337910652160644,
1072,lift_and_cruse,reactive,MVP_Bluesky,3,3660.0,4265.0,4887.458454955699,6203.948183565938,,0.0002471986880972,0.0598220825195312,
155226,lift_and_cruse,reactive,MVP_Bluesky,0,5105.0,7445.0,6332.458454955699,8720.790723102176,,0.0002392937617046,0.0581483840942382,
252223,lift_and_cruse,reactive,MVP_Bluesky,37,4380.0,4380.0,5607.458454955699,6982.650308689908,,0.0002749301343557,0.0684576034545898,
3055,lift_and_cruse,reactive,MVP_Bluesky,18,5540.0,5540.0,6248.673469387755,7547.632495156176,,0.0002870830238288,0.0404787063598632,
2013,lift_and_cruse,reactive,MVP_Bluesky,0,2730.0,5335.0,3957.4584549556994,6832.365627260318,,0.0002509638911387,0.0612351894378662,
249625,lift_and_cruse,reactive,MVP_Bluesky,3,3620.0,3620.0,5037.34693877551,5252.963268964736,,0.0002546777080386,0.0715644359588623,
338971,lift_and_cruse,reactive,MVP_Bluesky,1,3885.0,4140.0,6719.693877551021,6977.014859474301,,0.000271034156177,0.1528632640838623,
3964,lift_and_cruse,reactive,MVP_Bluesky,0,12920.0,12920.0,13628.673469387755,13628.948313132025,,0.0002337486847587,0.0322573184967041,
301680,lift_and_cruse,reactive,MVP_Bluesky,0,5895.0,5895.0,7769.973760749345,7771.7950641862835,,0.0002633698524967,0.0979735851287841,
2051,lift_and_cruse,reactive,MVP_Bluesky,14,4420.0,4420.0,6294.973760749344,6857.60078959152,,0.0002585853319711,0.0998139381408691,
85760,lift_and_cruse,reactive,MVP_Bluesky,0,4795.0,5365.0,5503.673469387755,6074.081390962835,,0.0002437467160432,0.0336370468139648,
252144,lift_and_cruse,reactive,MVP_Bluesky,37,4270.0,4270.0,5497.458454955699,6928.686392131791,,0.0002774745225906,0.0710334777832031,
339309,lift_and_cruse,reactive,MVP_Bluesky,0,7245.0,8410.0,8662.34693877551,10103.32950579063,,0.0002410496984209,0.0674939155578613,
252757,lift_and_cruse,reactive,MVP_Bluesky,71,3700.0,4170.0,4927.458454955699,7339.373895993172,,0.000264036753946,0.063896894454956,
55247,lift_and_cruse,reactive,MVP_Bluesky,0,1720.0,1720.0,3594.9737607493453,3595.4943045877662,,0.0002583701123473,0.0961136817932128,
55720,lift_and_cruse,reactive,MVP_Bluesky,0,9325.0,9325.0,10742.34693877551,10742.569165747354,,0.000228316443307,0.0639286041259765,
248789,lift_and_cruse,reactive,MVP_Bluesky,21,1955.0,1965.0,4081.0204081632655,4434.391182787936,,0.0002639982937636,0.1114072799682617,
85764,lift_and_cruse,reactive,MVP_Bluesky,0,4270.0,4270.0,6144.973760749344,6146.041164540812,,0.0002495492658307,0.092832326889038,
250804,lift_and_cruse,reactive,MVP_Bluesky,0,3580.0,3585.0,4997.34693877551,6008.048910878359,,0.0002528897353581,0.0708091259002685,
337590,lift_and_cruse,reactive,MVP_Bluesky,0,2040.0,2040.0,3457.3469387755104,3457.437373164644,,0.0002565196582249,0.0718255043029785,
250157,lift_and_cruse,reactive,MVP_Bluesky,0,3580.0,3585.0,4997.34693877551,5658.048910878359,,0.0002528897353581,0.0708091259002685,
253196,lift_and_cruse,reactive,MVP_Bluesky,37,4380.0,4380.0,5607.458454955699,7577.650308689908,,0.0002749301343557,0.0684576034545898,
155565,lift_and_cruse,reactive,MVP_Bluesky,1,6555.0,6555.0,8681.020408163266,9119.034229153796,,0.0002851514454701,0.1203339099884033,
197181,lift_and_cruse,reactive,MVP_Bluesky,0,460.0,460.0,2334.9737607493453,2334.973760749361,,0.0002273832048688,0.0843591690063476,
116717,lift_and_cruse,reactive,MVP_Bluesky,0,2290.0,2650.0,2998.673469387755,3358.786917354621,,0.0002714188202567,0.0374557971954345,
1397,lift_and_cruse,reactive,MVP_Bluesky,1,2310.0,4695.0,3018.673469387755,6427.519850782445,,0.0002525864745215,0.035109519958496,
252384,lift_and_cruse,reactive,MVP_Bluesky,20,3620.0,4100.0,6454.693877551021,7099.700859731327,,0.0002643702085234,0.1488404273986816,
253611,lift_and_cruse,reactive,MVP_Bluesky,37,4380.0,4380.0,5607.458454955699,7802.650308689908,,0.0002749301343557,0.0684576034545898,
253278,lift_and_cruse,reactive,MVP_Bluesky,71,3700.0,4170.0,4927.458454955699,7624.373895993172,,0.000264036753946,0.063896894454956,
117156,lift_and_cruse,reactive,MVP_Bluesky,0,8950.0,8950.0,10177.4584549557,10177.936750559737,,0.0002571974904084,0.062241792678833,
85465,lift_and_cruse,reactive,MVP_Bluesky,0,440.0,440.0,2314.9737607493444,2315.160492357332,,0.0002618632869257,0.0971512794494628,
249409,lift_and_cruse,reactive,MVP_Bluesky,14,2390.0,2430.0,4264.973760749345,5101.621704622617,,0.0002584309988124,0.0961363315582275,
1317,lift_and_cruse,reactive,MVP_Bluesky,1,2310.0,4695.0,3018.673469387755,6377.519850782445,,0.0002525864745215,0.035109519958496,
250092,lift_and_cruse,reactive,MVP_Bluesky,3,3620.0,3620.0,5037.34693877551,5612.963268964736,,0.0002546777080386,0.0715644359588623,
155011,lift_and_cruse,reactive,MVP_Bluesky,0,4845.0,4845.0,5553.673469387755,5553.843702122819,,0.0002542423165362,0.0350854396820068,
251660,lift_and_cruse,reactive,MVP_Bluesky,10,3730.0,3730.0,5856.0204081632655,6547.778454276519,,0.0002654186357254,0.112006664276123,
248574,lift_and_cruse,reactive,MVP_Bluesky,0,2475.0,2480.0,3702.4584549556994,3707.4584549556994,,0.0002546005012575,0.0616133213043212,
249728,lift_and_cruse,reactive,MVP_Bluesky,19,980.0,2300.0,3434.9169099113988,5329.664155084344,,0.0002686686039942,0.1319162845611572,
301272,lift_and_cruse,reactive,MVP_Bluesky,0,320.0,320.0,1547.4584549556992,1548.1648314244414,,0.0002003986973407,0.0484964847564697,
337617,lift_and_cruse,reactive,MVP_Bluesky,3,2680.0,2680.0,3388.673469387755,3512.4764567249927,,0.0002643616079426,0.0367462635040283,
253135,lift_and_cruse,reactive,MVP_Bluesky,3,6180.0,6185.0,7407.458454955699,7545.021527207265,,0.0002832932727327,0.0688402652740478,
302103,lift_and_cruse,reactive,MVP_Bluesky,0,9915.0,9915.0,11332.34693877551,11357.637500755074,,0.0002594113349914,0.0726351737976074,
197741,lift_and_cruse,reactive,MVP_Bluesky,0,11090.0,11090.0,11798.673469387755,11799.826515691831,,0.0002397316089574,0.0330829620361328,
252213,lift_and_cruse,reactive,MVP_Bluesky,20,3620.0,4100.0,6454.693877551021,6979.700859731327,,0.0002643702085234,0.1488404273986816,
55497,lift_and_cruse,reactive,MVP_Bluesky,0,5415.0,6365.0,6123.673469387755,7073.698153782832,,0.0002837561178898,0.0391583442687988,
253514,lift_and_cruse,reactive,MVP_Bluesky,22,3815.0,3815.0,5689.973760749345,7753.092867355756,,0.0002822574816252,0.1072578430175781,
248724,lift_and_cruse,reactive,MVP_Bluesky,19,1390.0,1390.0,4224.693877551021,4340.1986772763175,,0.0002584448927884,0.1455044746398925,
55259,lift_and_cruse,reactive,MVP_Bluesky,0,2340.0,2340.0,3757.34693877551,3759.1187574774126,,0.0002525014536721,0.0707004070281982,
249914,lift_and_cruse,reactive,MVP_Bluesky,3,3620.0,3620.0,5037.34693877551,5472.963268964736,,0.0002546777080386,0.0715644359588623,
3832,lift_and_cruse,reactive,MVP_Bluesky,0,9525.0,9525.0,11399.973760749344,11400.223883937257,,0.0002444548748252,0.0906927585601806,
85705,lift_and_cruse,reactive,MVP_Bluesky,0,4290.0,4355.0,5707.34693877551,5772.707085635344,,0.0002414081777845,0.067594289779663,
250496,lift_and_cruse,reactive,MVP_Bluesky,0,3580.0,3585.0,4997.34693877551,5853.048910878359,,0.0002528897353581,0.0708091259002685,
353,lift_and_cruse,reactive,MVP_Bluesky,6,3885.0,3895.0,5302.34693877551,5322.346938775508,,0.0002790621348789,0.0781373977661132,
85532,lift_and_cruse,reactive,MVP_Bluesky,0,1990.0,1990.0,3217.458454955699,3217.9622219374123,,0.0002664081321274,0.0644707679748535,
252259,lift_and_cruse,reactive,MVP_Bluesky,10,3730.0,3730.0,5856.0204081632655,7012.778454276519,,0.0002654186357254,0.112006664276123,
2205,lift_and_cruse,reactive,MVP_Bluesky,18,5540.0,5540.0,6248.673469387755,6947.632495156176,,0.0002870830238288,0.0404787063598632,
251065,lift_and_cruse,reactive,MVP_Bluesky,28,3830.0,3830.0,5704.973760749345,6149.840442253835,,0.0002757224839987,0.1069803237915039,
154884,lift_and_cruse,reactive,MVP_Bluesky,0,1470.0,1470.0,3596.020408163265,3599.990598267296,,0.0002906514570046,0.122654914855957,
250506,lift_and_cruse,reactive,MVP_Bluesky,96,3600.0,3600.0,4827.458454955699,5860.098225429961,,0.0002936461697454,0.0810463428497314,
251283,lift_and_cruse,reactive,MVP_Bluesky,28,3830.0,3830.0,5704.973760749345,6289.840442253835,,0.0002757224839987,0.1069803237915039,
249782,lift_and_cruse,reactive,MVP_Bluesky,14,2390.0,2430.0,4264.973760749345,5366.621704622617,,0.0002584309988124,0.0961363315582275,
86273,lift_and_cruse,reactive,MVP_Bluesky,0,9570.0,9570.0,11444.973760749344,11445.171347670255,,0.0002317576395533,0.0859820842742919,
338587,lift_and_cruse,reactive,MVP_Bluesky,2,2790.0,2790.0,4207.34693877551,4965.739340697939,,0.0003161727321529,0.0888445377349853,
3715,lift_and_cruse,reactive,MVP_Bluesky,0,4880.0,7475.0,7006.0204081632655,9603.714568206302,,0.0002750966221235,0.1160907745361328,
55413,lift_and_cruse,reactive,MVP_Bluesky,0,4500.0,4505.0,5727.458454955699,5732.567642615997,,0.0002568861669745,0.0621664524078369,
1071,lift_and_cruse,reactive,MVP_Bluesky,5,4065.0,4065.0,6191.0204081632655,6203.345122958483,,0.0002616756900226,0.1104271411895752,
338049,lift_and_cruse,reactive,MVP_Bluesky,2,2460.0,2460.0,3877.34693877551,4230.143750860262,,0.0002826106959375,0.0819571018218994,
86227,lift_and_cruse,reactive,MVP_Bluesky,0,9680.0,9680.0,10907.458454955698,10922.458454955686,,0.0002344265457027,0.0567312240600585,
155361,lift_and_cruse,reactive,MVP_Bluesky,1,6575.0,6575.0,8701.020408163266,8883.38062715765,,0.0002862938207472,0.1208159923553466,
251503,lift_and_cruse,reactive,MVP_Bluesky,71,3700.0,4170.0,4927.458454955699,6439.3738959931725,,0.000264036753946,0.063896894454956,
1161,lift_and_cruse,reactive,MVP_Bluesky,3,3660.0,4265.0,4887.458454955699,6273.948183565938,,0.0002471986880972,0.0598220825195312,
55881,lift_and_cruse,reactive,MVP_Bluesky,0,12210.0,12210.0,13627.34693877551,13627.811971821237,,0.0002373559134347,0.0664596557617187,
254052,lift_and_cruse,reactive,MVP_Bluesky,20,3620.0,4100.0,6454.693877551021,8064.700859731327,,0.0002643702085234,0.1488404273986816,
251677,lift_and_cruse,reactive,MVP_Bluesky,37,4380.0,4380.0,5607.458454955699,6557.650308689908,,0.0002749301343557,0.0684576034545898,
3081,lift_and_cruse,reactive,MVP_Bluesky,0,4185.0,5995.0,4893.673469387755,7562.09147358826,,0.000254733956975,0.0354080200195312,
155647,lift_and_cruse,reactive,MVP_Bluesky,1,6575.0,6575.0,8701.020408163266,9208.38062715765,,0.0002862938207472,0.1208159923553466,
3474,lift_and_cruse,reactive,MVP_Bluesky,0,3275.0,3435.0,5401.0204081632655,5561.74421813602,,0.0002607485694342,0.1100358963012695,
85957,lift_and_cruse,reactive,MVP_Bluesky,1,5925.0,5925.0,7799.973760749344,8060.177955758854,,0.0002358184670502,0.0874886512756347,
339047,lift_and_cruse,reactive,MVP_Bluesky,0,7650.0,7650.0,8358.673469387755,8359.369404619107,,0.0002626284309055,0.0362427234649658,
252597,lift_and_cruse,reactive,MVP_Bluesky,10,3730.0,3730.0,5856.0204081632655,7242.778454276519,,0.0002654186357254,0.112006664276123,
3865,lift_and_cruse,reactive,MVP_Bluesky,0,10010.0,10010.0,11884.973760749344,11885.223594300527,,0.000242277618367,0.0898849964141845,
55529,lift_and_cruse,reactive,MVP_Bluesky,0,6375.0,6375.0,7602.458454955699,7602.458454955701,,0.000245224345814,0.0593442916870117,
154950,lift_and_cruse,reactive,MVP_Bluesky,0,3210.0,3210.0,4627.34693877551,4627.653844556144,,0.0002611092158726,0.0731105804443359,
155601,lift_and_cruse,reactive,MVP_Bluesky,0,5795.0,6820.0,7669.973760749345,9152.610141082918,,0.0002437669743773,0.0906813144683837,
197336,lift_and_cruse,reactive,MVP_Bluesky,0,4105.0,4105.0,4813.673469387755,4813.790503802337,,0.0002919020860091,0.0402824878692626,
704,lift_and_cruse,reactive,MVP_Bluesky,0,5060.0,5060.0,5768.673469387755,5770.541263546516,,0.0002636635046211,0.0366492271423339,
197523,lift_and_cruse,reactive,MVP_Bluesky,0,3805.0,5535.0,6259.916909911399,7990.56929597476,,0.0002500273165155,0.1220133304595947,
338128,lift_and_cruse,reactive,MVP_Bluesky,1,2130.0,2130.0,4256.0204081632655,4325.717240819974,,0.0003067421293145,0.1297519207000732,
251621,lift_and_cruse,reactive,MVP_Bluesky,37,4380.0,4380.0,5607.458454955699,6517.650308689908,,0.0002749301343557,0.0684576034545898,
337541,lift_and_cruse,reactive,MVP_Bluesky,2,1920.0,1920.0,3147.4584549556994,3348.0298590297134,,0.0002702479499848,0.0656702518463134,
85625,lift_and_cruse,reactive,MVP_Bluesky,0,3105.0,3225.0,4522.34693877551,4642.815093537711,,0.0002696590764181,0.0755045413970947,
155292,lift_and_cruse,reactive,MVP_Bluesky,1,6575.0,6575.0,8701.020408163266,8803.38062715765,,0.0002862938207472,0.1208159923553466,
117023,lift_and_cruse,reactive,MVP_Bluesky,0,2810.0,5405.0,5264.916909911399,7860.18258015578,,0.000287849065949,0.1401824951171875,
2515,lift_and_cruse,reactive,MVP_Bluesky,0,2730.0,5335.0,3957.4584549556994,7172.365627260318,,0.0002509638911387,0.0612351894378662,
117380,lift_and_cruse,reactive,MVP_Bluesky,0,13115.0,13115.0,13823.673469387755,13824.06707599787,,0.0002733779990154,0.0377261638641357,
337446,lift_and_cruse,reactive,MVP_Bluesky,0,1460.0,1460.0,2687.4584549556994,2688.352648606907,,0.0002523591695738,0.0610709190368652,
249026,lift_and_cruse,reactive,MVP_Bluesky,21,1955.0,1965.0,4081.0204081632655,4774.391182787936,,0.0002639982937636,0.1114072799682617,
116770,lift_and_cruse,reactive,MVP_Bluesky,0,3300.0,3300.0,4008.673469387755,4008.823821544127,,0.0002905234046604,0.0400922298431396,
2943,lift_and_cruse,reactive,MVP_Bluesky,0,5575.0,5575.0,7449.973760749345,7472.522538577342,,0.0002520045926493,0.0937457084655761,
249718,lift_and_cruse,reactive,MVP_Bluesky,3,3620.0,3620.0,5037.34693877551,5317.963268964736,,0.0002546777080386,0.0715644359588623,
250162,lift_and_cruse,reactive,MVP_Bluesky,37,4380.0,4380.0,5607.458454955699,5657.650308689908,,0.0002749301343557,0.0684576034545898,
249674,lift_and_cruse,reactive,MVP_Bluesky,96,3600.0,3600.0,4827.458454955699,5290.098225429961,,0.0002936461697454,0.0810463428497314,
267,lift_and_cruse,reactive,MVP_Bluesky,1,2795.0,3030.0,4669.973760749344,4931.454363076414,,0.0002551424887872,0.0949130058288574,
855,lift_and_cruse,reactive,MVP_Bluesky,1,2310.0,4695.0,3018.673469387755,5957.519850782445,,0.0002525864745215,0.035109519958496,
252729,lift_and_cruse,reactive,MVP_Bluesky,10,3730.0,3730.0,5856.0204081632655,7322.778454276519,,0.0002654186357254,0.112006664276123,
2259,lift_and_cruse,reactive,MVP_Bluesky,3,4950.0,4950.0,6177.458454955699,6983.256330241185,,0.0002474164174607,0.0598747730255126,
252612,lift_and_cruse,reactive,MVP_Bluesky,25,5070.0,5070.0,7196.0204081632655,7248.0274212104305,,0.0002801688212268,0.1187915802001953,
253291,lift_and_cruse,reactive,MVP_Bluesky,5,4740.0,5560.0,6614.973760749345,7630.339969705541,,0.0002658226156747,0.0988860130310058,
55568,lift_and_cruse,reactive,MVP_Bluesky,0,5730.0,6335.0,7604.973760749345,8210.15154484945,,0.0002404923708933,0.0892226696014404,
1400,lift_and_cruse,reactive,MVP_Bluesky,18,5540.0,5540.0,6248.673469387755,6427.632495156176,,0.0002870830238288,0.0404787063598632,
338845,lift_and_cruse,reactive,MVP_Bluesky,3,4040.0,4040.0,4748.673469387755,5359.073384169328,,0.0002762407496355,0.038121223449707,
117462,lift_and_cruse,reactive,MVP_Bluesky,0,13835.0,13990.0,15062.458454955698,15218.28677693983,,0.0002539394315609,0.0614533424377441,
249185,lift_and_cruse,reactive,MVP_Bluesky,21,1955.0,1965.0,4081.0204081632655,4929.391182787936,,0.0002639982937636,0.1114072799682617,
55203,lift_and_cruse,reactive,MVP_Bluesky,0,540.0,540.0,2994.9169099113983,2995.185310387205,,0.0002268075453427,0.1104552745819091,
252385,lift_and_cruse,reactive,MVP_Bluesky,71,3700.0,4170.0,4927.458454955699,7099.3738959931725,,0.000264036753946,0.063896894454956,
253108,lift_and_cruse,reactive,MVP_Bluesky,3,6180.0,6185.0,7407.458454955699,7530.021527207265,,0.0002832932727327,0.0688402652740478,
338423,lift_and_cruse,reactive,MVP_Bluesky,2,2790.0,2790.0,4207.34693877551,4720.739340697939,,0.0003161727321529,0.0888445377349853,
3158,lift_and_cruse,reactive,MVP_Bluesky,0,2730.0,5335.0,3957.4584549556994,7612.365627260318,,0.0002509638911387,0.0612351894378662,
253476,lift_and_cruse,reactive,MVP_Bluesky,5,4740.0,5560.0,6614.973760749345,7730.339969705541,,0.0002658226156747,0.0988860130310058,
250764,lift_and_cruse,reactive,MVP_Bluesky,71,3700.0,4170.0,4927.458454955699,5984.3738959931725,,0.000264036753946,0.063896894454956,
1975,lift_and_cruse,reactive,MVP_Bluesky,0,6080.0,6100.0,6788.673469387755,6809.0964161183,,0.0002710266389708,0.0374016761779785,
337853,lift_and_cruse,reactive,MVP_Bluesky,3,2680.0,2680.0,3388.673469387755,3927.4764567249927,,0.0002643616079426,0.0367462635040283,
253405,lift_and_cruse,reactive,MVP_Bluesky,22,3815.0,3815.0,5689.973760749345,7693.092867355756,,0.0002822574816252,0.1072578430175781,
338270,lift_and_cruse,reactive,MVP_Bluesky,3,2680.0,2680.0,3388.673469387755,4487.476456724992,,0.0002643616079426,0.0367462635040283,
55822,lift_and_cruse,reactive,MVP_Bluesky,0,10000.0,10000.0,12454.9169099114,12455.766103147484,,0.0002392848007014,0.1167709827423095,
251269,lift_and_cruse,reactive,MVP_Bluesky,71,3700.0,4170.0,4927.458454955699,6279.3738959931725,,0.000264036753946,0.063896894454956,
253494,lift_and_cruse,reactive,MVP_Bluesky,5,4740.0,5560.0,6614.973760749345,7740.339969705541,,0.0002658226156747,0.0988860130310058,
55630,lift_and_cruse,reactive,MVP_Bluesky,2,6220.0,8510.0,6928.673469387755,9244.974462574392,,0.0002741813659667,0.0392079353332519,
252816,lift_and_cruse,reactive,MVP_Bluesky,28,3830.0,3830.0,5704.973760749345,7374.840442253835,,0.0002757224839987,0.1069803237915039,
301591,lift_and_cruse,reactive,MVP_Bluesky,0,4265.0,4265.0,6391.0204081632655,6391.635126637036,,0.0003241306232615,0.1367831230163574,
251996,lift_and_cruse,reactive,MVP_Bluesky,37,4270.0,4270.0,5497.458454955699,6813.686392131791,,0.0002774745225906,0.0710334777832031,
152,lift_and_cruse,reactive,MVP_Bluesky,0,1830.0,1830.0,3704.973760749345,3707.429934966018,,0.0002682414106143,0.0997858047485351,
1295,lift_and_cruse,reactive,MVP_Bluesky,3,4950.0,4950.0,6177.458454955699,6363.256330241185,,0.0002474164174607,0.0598747730255126,
2245,lift_and_cruse,reactive,MVP_Bluesky,3,4950.0,4950.0,6177.458454955699,6973.256330241185,,0.0002474164174607,0.0598747730255126,
338204,lift_and_cruse,reactive,MVP_Bluesky,3,2680.0,2680.0,3388.673469387755,4407.476456724992,,0.0002643616079426,0.0367462635040283,
2337,lift_and_cruse,reactive,MVP_Bluesky,18,5540.0,5540.0,6248.673469387755,7037.632495156176,,0.0002870830238288,0.0404787063598632,
254336,lift_and_cruse,reactive,MVP_Bluesky,20,3620.0,4100.0,6454.693877551021,8189.700859731327,,0.0002643702085234,0.1488404273986816,
250526,lift_and_cruse,reactive,MVP_Bluesky,0,3580.0,3585.0,4997.34693877551,5868.048910878359,,0.0002528897353581,0.0708091259002685,
337440,lift_and_cruse,reactive,MVP_Bluesky,0,1610.0,1855.0,2318.673469387755,2563.673469387741,,0.0002773119055706,0.03826904296875,
1064,lift_and_cruse,reactive,MVP_Bluesky,6,3885.0,3895.0,5302.34693877551,6197.346938775508,,0.0002790621348789,0.0781373977661132,
85911,lift_and_cruse,reactive,MVP_Bluesky,1,5925.0,5925.0,7799.973760749344,7855.177955758854,,0.0002358184670502,0.0874886512756347,
250679,lift_and_cruse,reactive,MVP_Bluesky,3,3620.0,3620.0,5037.34693877551,5942.963268964736,,0.0002546777080386,0.0715644359588623,
3476,lift_and_cruse,reactive,MVP_Bluesky,0,3125.0,3190.0,5579.916909911399,5645.179976776806,,0.000253768427416,0.1235852241516113,
302084,lift_and_cruse,reactive,MVP_Bluesky,1,10250.0,10390.0,10958.673469387755,11323.872974029153,,0.0002393497936967,0.0330302715301513,
249502,lift_and_cruse,reactive,MVP_Bluesky,48,3270.0,3270.0,4687.34693877551,5167.979879503978,,0.0002578096730368,0.0721867084503173,
252565,lift_and_cruse,reactive,MVP_Bluesky,22,3815.0,3815.0,5689.973760749345,7223.092867355756,,0.0002822574816252,0.1072578430175781,
251775,lift_and_cruse,reactive,MVP_Bluesky,22,3815.0,3815.0,5689.973760749345,6638.092867355756,,0.0002822574816252,0.1072578430175781,
338729,lift_and_cruse,reactive,MVP_Bluesky,0,2310.0,2310.0,5144.693877551021,5144.93253764837,,0.0002794210694822,0.1573140621185302,
248915,lift_and_cruse,reactive,MVP_Bluesky,21,1955.0,1965.0,4081.0204081632655,4629.391182787936,,0.0002639982937636,0.1114072799682617,
55831,lift_and_cruse,reactive,MVP_Bluesky,0,11130.0,11395.0,12357.4584549557,12622.75336102536,,0.0002394333358638,0.0579428672790527,
55318,lift_and_cruse,reactive,MVP_Bluesky,0,2450.0,2450.0,4576.0204081632655,4576.642978674333,,0.000269702825501,0.1138145923614502,
254151,lift_and_cruse,reactive,MVP_Bluesky,75,5465.0,6185.0,6692.458454955699,8109.744241148328,,0.0003445916256662,0.1219854354858398,
250763,lift_and_cruse,reactive,MVP_Bluesky,28,3830.0,3830.0,5704.973760749345,5984.840442253835,,0.0002757224839987,0.1069803237915039,
155365,lift_and_cruse,reactive,MVP_Bluesky,1,6575.0,6575.0,8701.020408163266,8888.38062715765,,0.0002862938207472,0.1208159923553466,
248913,lift_and_cruse,reactive,MVP_Bluesky,14,2390.0,2430.0,4264.973760749345,4621.621704622617,,0.0002584309988124,0.0961363315582275,
2608,lift_and_cruse,reactive,MVP_Bluesky,0,2730.0,5335.0,3957.4584549556994,7237.365627260318,,0.0002509638911387,0.0612351894378662,
86093,lift_and_cruse,reactive,MVP_Bluesky,0,8440.0,8440.0,9148.673469387755,9149.22919054463,,0.0002452273299728,0.0338413715362548,
155295,lift_and_cruse,reactive,MVP_Bluesky,0,4760.0,6350.0,7214.916909911399,8807.53370186275,,0.0002458891907676,0.1199939250946044,
116809,lift_and_cruse,reactive,MVP_Bluesky,0,3190.0,3190.0,4607.34693877551,4608.03697141551,,0.0002788850239345,0.0780878067016601,
