x,y,v_x,v_y,t
86812.5,90218.19643924388,24.500000000000004,-42.43524478543749,980.0
86928.17581521212,90006.79179321318,23.135163042423592,-42.28092920614038,985.0
87042.9437797732,89795.37369072417,22.953592912215246,-42.283620497802424,990.0
87157.75111841506,89583.9783341551,22.9614677283742,-42.279071313816324,995.0
87272.59810009129,89372.60588872537,22.969396335245676,-42.27448908594318,1000.0
87387.4849975171,89161.25652203424,22.977379485162142,-42.26987333822804,1005.0
87502.41208724931,88949.93040411221,22.985417946442993,-42.2652235844056,1010.0
87617.37964976857,88738.62770747421,22.993512503852152,-42.26053932760088,1015.0
87732.38796956393,88527.34860717412,23.0016639590721,-42.255820060019005,1020.0
87847.4373352199,88316.09328086101,23.00987313119523,-42.25106526262349,1025.0
87962.52803950607,88104.86190883699,23.0181408572331,-42.24627440480271,1030.0
88077.6603794693,87893.65467411687,23.026467992644523,-42.2414469440239,1035.0
88192.8346565287,87682.4717624895,23.034855411883314,-42.23658232547404,1040.0
88308.05117657354,87471.31336258106,23.043304008966565,-42.2316799816873,1045.0
88423.31025006386,87260.17966592027,23.051814698064263,-42.2267393321581,1050.0
88538.61219213442,87049.07086700558,23.060388414111497,-42.2217597829394,1055.0
88653.95732270164,86837.98716337445,23.06902611344399,-42.21674072622542,1060.0
88769.34596657394,86626.92875567486,23.077728774458244,-42.21168153991793,1065.0
88884.77845356542,86415.89584773898,23.086497398297382,-42.20658158717565,1070.0
89000.25511861323,86204.88864665925,23.095333009563895,-42.201440215945574,1075.0
89115.77630189854,85993.90736286687,23.104236657060564,-42.196256758475734,1080.0
89231.34234897135,85782.95221021282,23.11320941456087,-42.19103053080821,1085.0
89346.9536108794,85572.02340605156,23.12225238161056,-42.18576083225152,1090.0
89462.6104443012,85361.12117132741,23.131366684361435,-42.180446944831445,1095.0
89578.3132116834,85150.24573066381,23.14055347643937,-42.175088132719175,1100.0
89694.06228138265,84939.39731245564,23.149813939847988,-42.16968364163556,1105.0
89809.8580278122,84728.57614896448,23.159149285910008,-42.16423269823041,1110.0
89925.70083159344,84517.7824764173,23.168560756247864,-42.15873450943541,1115.0
90041.59107971247,84307.01653510836,23.17804962380576,-42.15318826178957,1120.0
90157.52916568205,84096.27856950468,23.18761719391543,-42.14759312073541,1125.0
90273.51548970908,83885.56882835526,23.1972648054075,-42.14194822988461,1130.0
90389.55045886793,83674.887564804,23.206993831771165,-42.136252710251604,1135.0
90505.63448727975,83464.23503650673,23.216805682364456,-42.130505659453085,1140.0
90621.76799629813,83253.61150575237,23.226701803677997,-42.12470615087192,1145.0
90737.95141470141,83043.01723958846,23.23668368065499,-42.11885323278342,1150.0
90854.18517889177,82832.45250995125,23.246752838070478,-42.112945927441785,1155.0
90970.46973310164,82621.91759380062,23.256910841973138,-42.106983230124904,1160.0
91086.8055296076,82411.41277325994,23.267159301193015,-42.100964108134754,1165.0
91203.1930289522,82200.9383357612,23.277499868918813,-42.09488749975125,1170.0
91319.63270017394,81990.49457419552,23.287934244348836,-42.088752313136744,1175.0
91436.12502104604,81780.08178706958,23.298464174419443,-42.08255742518834,1180.0
91552.67047832411,81569.7002786679,23.309091455615647,-42.07630168033533,1185.0
91669.26956800345,81359.3503592215,23.319817935868663,-42.0699838892779,1190.0
91785.92279558617,81149.03234508318,23.330645516545037,-42.06360282766451,1195.0
91902.63067635884,80938.74655890965,23.34157615453336,-42.057157234703546,1200.0
92019.393735681,80728.49332985113,23.35261186443385,-42.05064581170579,1205.0
92136.2125092853,80518.27299374837,23.363754720857166,-42.044067220553345,1210.0
92253.08754358948,80308.08589333792,23.375006860839157,-42.037420082090485,1215.0
92370.01939602138,80097.93237846576,23.386370486378365,-42.03070297443174,1220.0
92487.0086353569,79887.81280630986,23.397847867104126,-42.02391443118196,1225.0
92604.05584207232,79677.72754161204,23.409441343083362,-42.017052939562795,1230.0
92721.1616087112,79467.67695691984,23.42115332777471,-42.01011693843973,1235.0
92838.3265402669,79257.66143283862,23.43298631113946,-42.00310481624314,1240.0
92955.5512545815,79047.68135829474,23.444942862919458,-41.996014908776615,1245.0
93072.83638276196,78837.73713081022,23.45702563609275,-41.98884549690499,1250.0
93190.18256961455,78627.82915678964,23.46923737051877,-41.98159480411427,1255.0
93307.59047409848,78417.95785181997,23.48158089678558,-41.9742609939346,1260.0
93425.06076979985,78208.12364098389,23.494059140272967,-41.96684216721708,1265.0
93542.59414542708,77998.32695918762,23.50667512544595,-41.95933635925457,1270.0
93660.19130532905,77788.56825150394,23.519431980394533,-41.9517415367352,1275.0
93777.85297003723,77578.84797353134,23.532332941637108,-41.94405559451717,1280.0
93895.57987683326,77369.16659177028,23.54538135920585,-41.936276352212026,1285.0
94009.63111466542,77176.30927150128,22.810247566431872,-38.571464053800305,1290.0
94123.69191181136,76983.45765669989,22.812159429188057,-38.57032296027832,1295.0
94237.76236701911,76790.61180690206,22.814091041550853,-38.569169959565635,1300.0
94351.84258121008,76597.77178295975,22.816042838192715,-38.56800478846147,1305.0
94465.93265755281,76404.93764708574,22.81801526854754,-38.56682717480254,1310.0
94580.03270154027,76212.1094629005,22.820008797492743,-38.56563683704819,1315.0
94694.14282107062,76019.28729548129,22.822023906070974,-38.56443348384126,1320.0
94808.26312653189,75826.47121141358,22.824061092255103,-38.56321681354267,1325.0
94922.39373089069,75633.66127884488,22.82612087175898,-38.561986513738034,1330.0
95036.53474978518,75440.85756754132,22.82820377889772,-38.56074226071421,1335.0
95150.68630162269,75248.0601489468,22.830310367500942,-38.55948371890337,1340.0
95264.8485076821,75055.26909624533,22.832441211883104,-38.55821054029253,1345.0
95379.02149222147,74862.48448442636,22.83459690787525,-38.55692236379543,1350.0
95493.20538259108,74669.70639035343,22.836778073922787,-38.55561881458427,1355.0
95607.40030935236,74476.93489283654,22.838985352254625,-38.55429950337791,1360.0
95721.606406403,74284.17007270812,22.84121941012928,-38.552964025683096,1365.0
95835.82381110883,74091.4120129032,22.843480941164096,-38.55161196098513,1370.0
95950.0526644426,73898.66079854377,22.845770666754166,-38.55024287188363,1375.0
96064.29311113054,73705.91651702793,22.848089337588913,-38.54885630316897,1380.0
96178.54529980691,73513.17925812375,22.850437735273808,-38.54745178083437,1385.0
96292.80938317724,73320.44911406866,22.852816674066638,-38.546028811018225,1390.0
96407.08551819093,73127.72617967431,22.85522700273807,-38.54458687887059,1395.0
96521.37386622376,72935.01055243763,22.85766960656729,-38.54312544733724,1400.0
96635.67459327118,72742.30233265836,22.860145409484783,-38.54164395585385,1405.0
96749.98787015305,72549.60162356365,22.862655376375503,-38.54014181894253,1410.0
96864.31387273084,72356.90853144015,22.86520051555717,-38.538618424701184,1415.0
96978.65278213809,72164.22316577427,22.867781881449773,-38.537073133176335,1420.0
97093.00478502536,71971.54563940123,22.87040057745466,-38.53550527460795,1425.0
97207.37007382068,71778.87606866355,22.87305775906296,-38.53391414753431,1430.0
97321.74884700676,71586.21457357984,22.87575463721599,-38.53229901674285,1435.0
97436.14130941647,71393.56127802459,22.87849248194259,-38.530659111052124,1440.0
97550.54767254798,71200.91630992005,22.88127262630113,-38.528993620907464,1445.0
97664.96815490127,71008.2798014412,22.88409647065776,-38.52730169577143,1450.0
97779.40298233795,70815.65188923475,22.886965487335832,-38.52558244128741,1455.0
97893.85238846633,70623.03271465379,22.889881225676,-38.523834916192364,1460.0
98008.3166150541,70430.42242400903,22.892845317551437,-38.52205812895147,1465.0
98122.79591247103,70237.8211688386,22.895859483388527,-38.520251034083856,1470.0
98237.29054016479,70045.22910619789,22.898925538749772,-38.51841252814475,1475.0
98351.8007671725,69852.64639897126,22.902045401543084,-38.51654144532472,1480.0
98466.32687267216,69660.07321620815,22.90522109993134,-38.514636552620814,1485.0
98580.86914657729,69467.50973348551,22.908454781024744,-38.512696544529135,1490.0
98695.42789017955,69274.9561332995,22.911748720452056,-38.5107200371999,1495.0
98810.00341684415,69082.41260548956,22.915105332919715,-38.50870556198842,1500.0
98924.59605276356,68889.87934769793,22.918527183883764,-38.50665155832541,1505.0
99039.20613777595,68697.35656586885,22.922017002479503,-38.50455636581778,1510.0
99153.83402625532,68504.84447479145,22.925577695875273,-38.50241821547825,1515.0
99268.48008808155,68312.34329869162,22.929212365243835,-38.50023521996504,1520.0
99383.14470969942,68119.85327187815,22.93292432357574,-38.498005362694244,1525.0
99497.8282952774,67927.37463944983,22.936717115596775,-38.495726485664264,1530.0
99612.53126797789,67734.9076580708,22.940594540095965,-38.49339627580459,1535.0
99727.254071353,67542.45259682267,22.94456067502414,-38.4910122496281,1540.0
99841.99717088195,67350.00973814304,22.948619905788178,-38.48857173592631,1545.0
99956.76105566816,67157.57937886204,22.952776957242982,-38.48607185619991,1550.0
100071.54624031806,66965.16183134975,22.957036929980063,-38.48350950245707,1555.0
100186.35326702619,66772.75742479003,22.961405341625532,-38.480881311942525,1560.0
100301.18270789622,66580.36650659867,22.965888174005535,-38.47818363827102,1565.0
100416.03516753229,66387.98944400702,22.970491927212098,-38.47541251833128,1570.0
100530.9112859414,66195.62662583606,22.97522368182137,-38.47256363419232,1575.0
100645.81174179536,66003.2784644907,22.980091170792743,-38.46963226907377,1580.0
100760.73725610996,65810.94539820953,22.985102862920108,-38.46661325623168,1585.0
100873.88281369345,65618.40534043951,22.62911151669809,-38.50801155400472,1590.0
101005.5908167367,65414.04025772354,26.34160060865098,-40.87301654319288,1595.0
101137.05210526586,65209.52656176926,26.29225770583252,-40.90273919085781,1600.0
101268.25642433664,65004.858495112785,26.24086381415689,-40.93361333129427,1605.0
101399.19263562052,64800.02982215557,26.187242256777175,-40.9657345914432,1610.0
101529.84859835698,64595.03376633672,26.13119254729168,-40.999211163770816,1615.0
101660.21102792915,64389.86293572526,26.0724859144324,-41.03416612229243,1620.0
101790.26532654915,64184.50923422474,26.010859724001175,-41.070740300103715,1625.0
101919.99537882514,63978.96375472188,25.946010455198763,-41.10909590057063,1630.0
102049.38330261195,63773.21664932509,25.877584757362857,-41.14942107935729,1635.0
102178.40914221891,63567.256970179005,25.805167921389927,-41.19193582921794,1640.0
102307.05048629042,63361.07247197809,25.728268814301252,-41.2368996401831,1645.0
102435.28198574159,63154.649363872326,25.646299890234612,-41.28462162115253,1650.0
102563.0747368048,62947.97199337133,25.558550212643002,-41.33547410019913,1655.0
102690.39547848556,62741.0224371267,25.464148336150657,-41.3899112489256,1660.0
102817.20552900655,62533.77996141058,25.362010104197456,-41.44849514322471,1665.0
102943.4593457995,62326.22029568379,25.250763358590724,-41.51193314535861,1670.0
103069.1025264146,62118.31463022076,25.128636123019703,-41.58113309260444,1675.0
103194.06895001564,61910.02819230938,24.99328472020756,-41.65728758227588,1680.0
103318.27654230538,61701.31815227264,24.841518457947494,-41.742008007348474,1685.0
103441.62072235568,61492.13040999088,24.668836010061842,-41.837548456351065,1690.0
103563.96369494985,61282.39439335666,24.46859451883299,-41.947203326843216,1695.0
103685.11567850226,61072.014038459776,24.230396710480992,-42.076070979377185,1700.0
103804.7987214835,60860.85063020243,23.936608596248902,-42.23268165146801,1705.0
104175.0,60145.46429282926,0.0,0.0,1721.4387292505646
