x,y,v_x,v_y,t
138900.0,60145.46429282926,-69.92342750670704,24.222185816195147,2035.0
138518.58258461521,60253.53937036905,-76.28348307695902,21.61501550795873,2040.0
138184.10883685344,60372.34452097677,-66.894749552355,23.761030121543257,2045.0
137849.63151155118,60491.13935191207,-66.89546506045411,23.75896618705968,2050.0
137515.15059561896,60609.923824427606,-66.89618318644413,23.75689450310724,2055.0
137180.66607586786,60728.69789947791,-66.8969039502207,23.754815010061584,2060.0
136846.1779390083,60847.46153771593,-66.89762737190966,23.752727647602843,2065.0
136511.68617164897,60966.21469948945,-66.89835347187068,23.75063235470475,2070.0
136177.19076029546,61084.95734483757,-66.89908227070086,23.748529069623498,2075.0
135842.69169134926,61203.689433487,-66.89981378923852,23.74641772988646,2080.0
135508.18895110642,61322.4109248484,-66.90054804856696,23.744298272280574,2085.0
135173.68252575633,61441.1217780126,-66.90128507001835,23.742170632840615,2090.0
134839.17240138043,61559.82195174679,-66.90202487517764,23.74003474683711,2095.0
134504.658563951,61678.51140449061,-66.9027674858867,23.737890548764135,2100.0
134170.14099932977,61797.19009435224,-66.90351292424833,23.73573797232675,2105.0
133835.6196932666,61915.85797910438,-66.90426121263049,23.733576950428265,2110.0
133501.09463139824,62034.515016180165,-66.9050123736706,23.731407415157243,2115.0
133166.56579924683,62153.161162669036,-66.9057664302799,23.72922929777411,2120.0
132832.03318221858,62271.79637531252,-66.90652340564789,23.727042528697705,2125.0
132497.49676560235,62390.420610499976,-66.90728332324689,23.724847037491358,2130.0
132162.95653456816,62509.03382426422,-66.9080462068367,23.722642752848802,2135.0
131828.41247416582,62627.635972277116,-66.90881208046935,23.720429602579735,2140.0
131493.86456932334,62746.22700984509,-66.9095809684939,23.71820751359509,2145.0
131159.31280484554,62864.80689190455,-66.91035289556135,23.715976411892008,2150.0
130824.75716541239,62983.37557301724,-66.91112788662977,23.71373622253849,2155.0
130490.19763557754,63101.93300736553,-66.91190596696943,23.711486869657737,2160.0
130155.6341997667,63220.47914874759,-66.91268716216797,23.709228276412123,2165.0
129821.06684227602,63339.013950572524,-66.91347149813589,23.70696036498684,2170.0
129486.49554727046,63457.53736585539,-66.91425900111192,23.70468305657324,2175.0
129151.92029878212,63576.049347212145,-66.9150496976687,23.702396271351738,2180.0
128817.34108070853,63694.54984685452,-66.91584361471848,23.700099928474415,2185.0
128482.75787681094,63813.038816584754,-66.91664077951899,23.697793946047206,2190.0
128148.17067071254,63931.516207790315,-66.91744121967926,23.695478241111708,2195.0
127813.57944589671,64049.98197143845,-66.91824496316599,23.6931527296266,2200.0
127478.98418570517,64168.43605807069,-66.91905203830953,23.69081732644865,2205.0
127144.38487333611,64286.878417797256,-66.9198624738104,23.688471945313278,2210.0
126809.78149184238,64405.30900029133,-66.92067629874572,23.686116498814748,2215.0
126475.1740241295,64523.72775478326,-66.92149354257594,23.683750898385828,2220.0
126140.56245295375,64642.13463005464,-66.9223142351516,23.681375054277126,2225.0
125805.94676092014,64760.52957443232,-66.92313840672028,23.6789888755358,2230.0
125471.32693048047,64878.91253578224,-66.9239660879337,23.676592269983917,2235.0
125136.70294393119,64997.283461503226,-66.92479730985507,23.674185144196287,2240.0
124802.07478341136,65115.642298520615,-66.92563210396642,23.671767403477737,2245.0
124467.44243090048,65233.98899327982,-66.92647050217631,23.66933895183995,2250.0
124132.80586821634,65352.323491739706,-66.92731253682754,23.66689969197773,2255.0
123798.16507701282,65470.64573936593,-66.92815824070513,23.664449525244688,2260.0
123463.5200387776,65588.95568112408,-66.92900764704446,23.661988351628395,2265.0
123128.8707348299,65707.2532614727,-66.92986078953963,23.659516069725004,2270.0
122794.21714631814,65825.53842435626,-66.93071770235196,23.657032576713192,2275.0
122459.55925421754,65943.8111131979,-66.93157842011871,23.65453776832752,2280.0
122124.89703932773,66062.07127089205,-66.93244297796204,23.652031538831185,2285.0
121790.23048227024,66180.318839797,-66.93331141149812,23.649513780988105,2290.0
121455.55956348601,66298.55376172716,-66.93418375684656,23.646984386034354,2295.0
121120.8842632328,66416.7759779454,-66.9350600506399,23.644443243648883,2300.0
120786.20456158264,66534.98542915503,-66.93594033003345,23.641890241923537,2305.0
120451.52043841906,66653.18205549169,-66.93682463271541,23.639325267332403,2310.0
120116.83187343448,66771.3657965152,-66.9377129969171,23.636748204700336,2315.0
119782.13884612736,66889.53659120105,-66.93860546142348,23.634158937170756,2320.0
119447.44133579943,67007.69437793191,-66.93950206558402,23.631557346172645,2325.0
119112.73932155281,67125.83909448885,-66.94040284932377,23.628943311386717,2330.0
118778.03278228705,67243.9706780424,-66.9413078531546,23.62631671071079,2335.0
118443.3216966961,67362.08906514352,-66.94221711818699,23.623677420224258,2340.0
118076.43835457193,67470.99273211128,-73.37666842483496,21.78073339355163,2345.0
117709.5835346953,67579.97917302584,-73.37096397532775,21.7972881829139,2350.0
117342.75741898968,67689.04885171137,-73.36522314112287,21.81393573710404,2355.0
116975.96019153812,67798.2022371581,-73.35944549031127,21.83067708934683,2360.0
116609.19203862091,67907.43980360894,-73.35363058344194,21.847513290168056,2365.0
116242.45314875417,68016.76203064785,-73.34777797334746,21.86444540778225,2370.0
115875.74371272935,68126.1694032903,-73.34188720496446,21.881474528491548,2375.0
115509.06392365361,68235.66241207578,-73.33595781514897,21.898601757095665,2380.0
