x,y,v_x,v_y,t
104175.0,60145.46429282926,0.0,49.0,3565.0
104205.70217614836,60371.50888369441,6.140435229672797,45.20891817303072,3570.0
104236.1604953363,60597.77185123718,6.091663837586997,45.252593508553986,3575.0
104266.49332802233,60824.03472234531,6.066566537208058,45.25257422162583,3580.0
104296.70023648597,61050.297432072715,6.041381692727598,45.252541945481674,3585.0
104326.7807799028,61276.559914791884,6.01610868336524,45.252496543833466,3590.0
104356.73451431093,61502.82210418494,5.990746881626393,45.25243787861048,3595.0
104386.56099257695,61729.083933234586,5.9652956532042545,45.25236580993001,3600.0
104416.25976436136,61955.34533421492,5.9397543568799485,45.25228019606746,3605.0
104445.83037608345,62181.60623868205,5.914122344420872,45.252180893425766,3610.0
104475.27237088584,62407.86657746457,5.888398960477122,45.2520677565043,3615.0
104504.58528859822,62634.12628065391,5.862583542475982,45.25194063786715,3620.0
104533.76866570079,62860.38527759446,5.836675420514497,45.251799388110584,3625.0
104562.82203528704,63086.643496873614,5.810673917249947,45.25164385583009,3630.0
104591.74492702598,63312.900866311546,5.784578347788315,45.25147388758656,3635.0
104620.53686712384,63539.157312950905,5.7583880195706385,45.251289327871845,3640.0
104649.19737828513,63765.412763046275,5.732102232257153,45.25109001907364,3645.0
104677.72597967317,63991.66714205347,5.705720277609295,45.25087580143949,3650.0
104706.12218687001,64217.92037461867,5.679241439369401,45.25064651304029,3655.0
104734.3855118357,64444.17238456733,5.652664993138082,45.250401989732744,3660.0
104762.51546286696,64670.42309489294,5.625990206249275,45.25014206512128,3665.0
104790.51154455516,64896.672427745536,5.599216337642864,45.249866570519,3670.0
104818.37325774383,65122.92030442008,5.572342637734796,45.24957533490791,3675.0
104846.10009948525,65349.166645344565,5.545368348284652,45.24926818489817,3680.0
104873.69156299655,65575.411370068,5.518292702260676,45.24894494468669,3685.0
104901.14713761506,65801.65439724807,5.491114923702092,45.248605436014614,3690.0
104928.46630875295,66027.89564463869,5.4638342275787375,45.248249478124066,3695.0
104955.6485578512,66254.13502907725,5.436449819647878,45.24787688771379,3700.0
104982.69336233273,66480.37246647173,5.408960896308178,45.24748747889405,3705.0
105009.60019555499,66706.60787178743,5.381366644450786,45.24708106314036,3710.0
105036.36852676152,66932.84115903366,5.353666241307356,45.246657449246285,3715.0
105062.997821033,67159.07224125003,5.325858854295051,45.24621644327524,3720.0
105089.48753923729,67385.30103049258,5.2979436408583975,45.24575784851112,3725.0
105115.83713797883,67611.52743781962,5.269919748307932,45.24528146540794,3730.0
105142.04606954711,67837.75137327731,5.241786313655513,45.24478709153836,3735.0
105168.11378186435,68063.97274588501,5.213542463446282,45.244274521540994,3740.0
105194.03971843228,68290.19146362034,5.185187313587179,45.243743547066614,3745.0
105219.82331827814,68516.40743340396,5.156719969171873,45.24319395672304,3750.0
105245.46401589965,68742.62056108406,5.128139524302044,45.24262553601895,3755.0
105270.96124120917,68968.83075142058,5.099445061905005,45.2420380673063,3760.0
