x,y,v_x,v_y,t
34724.99999999999,120290.92858565852,5.291502622129185,-27.495454169735044,700.0
34750.57820291191,120168.88464148037,5.115640582382961,-24.408788835630588,705.0
34777.882095903136,120046.54701216421,5.460778598245961,-24.46752586323163,710.0
34805.180444585516,119924.20831608992,5.459669736476552,-24.467739214858373,715.0
34832.47324221506,119801.8685521922,5.4585595259089015,-24.467952779543527,720.0
34859.76048203035,119679.52771940325,5.457447963057493,-24.468166557789022,725.0
34887.042157252465,119557.18581665277,5.456335044423016,-24.468380550098647,730.0
34914.318261084925,119434.84284286787,5.455220766492291,-24.468594756978074,735.0
34941.58878671362,119312.4987969732,5.45410512573819,-24.468809178934865,740.0
34968.85372730672,119190.1536778908,5.452988118619565,-24.469023816478472,745.0
34996.113076014626,119067.8074845402,5.451869741581178,-24.46923867012027,750.0
35023.3668259699,118945.46021583833,5.450749991053615,-24.46945374037353,755.0
35050.61497028716,118823.11187069956,5.449628863453222,-24.469669027753472,760.0
35077.857502063074,118700.76244803568,5.448506355182019,-24.469884532777243,765.0
35105.09441437621,118578.41194675585,5.447382462627622,-24.47010025596394,770.0
35132.32570028702,118456.06036576668,5.446257182163174,-24.470316197834602,775.0
35159.551352837756,118333.70770397212,5.445130510147258,-24.470532358912266,780.0
35186.77136505237,118211.35396027351,5.444002442923827,-24.47074873972192,785.0
35213.98572993648,118088.99913356955,5.442872976822112,-24.470965340790553,790.0
35241.194440477266,117966.64322275632,5.441742108156558,-24.471182162647143,795.0
35268.3974896434,117844.2862267272,5.44060983322673,-24.47139920582269,800.0
35295.594870384986,117721.92814437294,5.4394761483172385,-24.471616470850197,805.0
35322.78657563347,117599.56897458162,5.438341049697661,-24.471833958264707,810.0
35349.97259830158,117477.2087162386,5.4372045336224515,-24.472051668603306,815.0
35377.152931283235,117354.84736822658,5.436066596330862,-24.472269602405113,820.0
35404.32756745347,117232.48492942553,5.434927234046862,-24.47248776021133,825.0
35431.49649966836,117110.1213987127,5.433786442979054,-24.47270614256522,830.0
