x,y,v_x,v_y,t
34724.99999999999,120290.92858565852,14.000000000000004,-24.24871130596428,6835.0
34781.196535373434,120185.92623779688,11.239307074688902,-21.000469572327702,6840.0
34842.19669996331,120080.79027370215,12.200032917974308,-21.027192818947746,6845.0
34903.19599883503,119975.65380966105,12.199859774343627,-21.027292808220594,6850.0
34964.19442938754,119870.51684417977,12.199686110502114,-21.027393096255537,6855.0
35025.19198900272,119765.37937575472,12.199511923034992,-21.027493685009617,6860.0
35086.18867504518,119660.24140287243,12.199337208492848,-21.027594576459705,6865.0
35147.18448486214,119555.10292400942,12.199161963391118,-21.02769577260279,6870.0
35208.17941578319,119449.96393763214,12.198986184209616,-21.027797275456244,6875.0
35269.17346512015,119344.82444219686,12.198809867392049,-21.02789908705813,6880.0
35330.166630166874,119239.68443614952,12.198633009345508,-21.028001209467433,6885.0
35391.158908199075,119134.5439179257,12.198455606439946,-21.02810364476443,6890.0
35452.150296474116,119029.40288595043,12.198277655007672,-21.028206395050923,6895.0
35513.14079223083,118924.26133863819,12.198099151342811,-21.028309462450558,6900.0
35574.13039268933,118819.11927439264,12.197920091700784,-21.028412849109166,6905.0
35635.11909505082,118713.97669160666,12.19774047229774,-21.028516557195033,6910.0
35696.10689649737,118608.83358866216,12.197560289309997,-21.02862058889923,6915.0
35761.01159206214,118506.03794681758,12.980939112954573,-20.559128368915673,6920.0
35825.87756013611,118403.21823662621,12.973193614795228,-20.56394203827344,6925.0
35885.39397448443,118297.23743289702,11.903282869663242,-21.1961607458381,6930.0
35944.84614570518,118191.22058866288,11.890434244150335,-21.20336884682733,6935.0
36005.80823757784,118086.06264562125,12.192418374531751,-21.031588608326366,6940.0
36066.769423262536,117980.9041796418,12.192237136940035,-21.031693195890462,6945.0
36127.72969984058,117875.7451890493,12.192055315609014,-21.031798118501335,6950.0
36188.68906437273,117770.58567215674,12.191872906429863,-21.03190337851251,6955.0
36249.64751389898,117665.42562726523,12.191689905249003,-21.032008978303104,6960.0
36310.605045438315,117560.26505266383,12.191506307867487,-21.032114920278197,6965.0
36371.56165598852,117455.10394662949,12.191322110040296,-21.032221206869217,6970.0
36432.5173425259,117349.94230742681,12.191137307475655,-21.032327840534336,6975.0
36493.47210200507,117244.78013330801,12.190951895834356,-21.03243482375889,6980.0
36554.42593135872,117139.61742251273,12.190765870729006,-21.032542159055744,6985.0
36615.378827497334,117034.4541732679,12.190579227723356,-21.03264984896572,6990.0
36676.330787308994,116929.29038378762,12.190391962331523,-21.032757896058058,6995.0
36737.28180765908,116824.12605227297,12.190204070017241,-21.032866302930785,7000.0
36798.23188539004,116718.96117691192,12.190015546193122,-21.0329750722112,7005.0
36859.18101732114,116613.79575587914,12.189826386219831,-21.03308420655629,7010.0
36920.12920024817,116508.62978733587,12.189636585405328,-21.033193708653208,7015.0
36981.07643094319,116403.46326942978,12.189446139004026,-21.033303581219748,7020.0
37042.02270615427,116298.29620029475,12.189255042215983,-21.03341382700475,7025.0
37102.9680226052,116193.1285780508,12.189063290186054,-21.03352444878869,7030.0
37163.91237699521,116087.96040080389,12.188870878002998,-21.03363544938408,7035.0
37224.855765998705,115982.7916666457,12.188677800698667,-21.03374683163601,7040.0
37285.79818626494,115877.62237365359,12.188484053247041,-21.033858598422654,7045.0
37346.739634417754,115772.45251989031,12.188289630563348,-21.03397075265581,7050.0
37407.68010705527,115667.28210340391,12.188094527503136,-21.0340832972814,7055.0
37468.619600749575,115562.1111222275,12.187898738861309,-21.03419623528002,7060.0
37529.558112046434,115456.93957437917,12.187702259371163,-21.03430956966752,7065.0
37590.49563746495,115351.76745786169,12.187505083703385,-21.03442330349555,7070.0
37651.43217349728,115246.59477066243,12.187307206465086,-21.03453743985213,7075.0
37712.36771660827,115141.42151075312,12.1871086221987,-21.034651981862247,7080.0
37773.30226323518,115036.24767608968,12.186909325381006,-21.034766932688463,7085.0
37834.235809787286,114931.07326461203,12.18670931042199,-21.034882295531524,7090.0
37895.1683526456,114825.89827424388,12.186508571663826,-21.034998073630966,7095.0
37956.099888162506,114720.72270289256,12.186307103379672,-21.035114270265787,7100.0
38017.03041266137,114615.54654844878,12.186104899772591,-21.035230888755073,7105.0
38077.95992243624,114510.36980878649,12.185901954974375,-21.035347932458677,7110.0
38138.88841375146,114405.1924817626,12.185698263044328,-21.03546540477788,7115.0
38199.8158828413,114300.01456521681,12.185493817968085,-21.03558330915613,7120.0
38260.74232590958,114194.83605697141,12.185288613656368,-21.03570164907969,7125.0
38321.6677391293,114089.65695483102,12.185082643943682,-21.035820428078395,7130.0
38382.592118642235,113984.4772565824,12.184875902587073,-21.03593964972641,7135.0
38443.515460558556,113879.29695999419,12.184668383264768,-21.03605931764293,7140.0
38491.99924927801,113741.23436714878,9.696757743890137,-27.612518569082024,7145.0
38543.15542685398,113604.67751045033,10.23123551519448,-27.3113713396879,7150.0
38594.41940778389,113468.18302434066,10.252796185982648,-27.298897221934762,7155.0
38645.791728058546,113331.75134798324,10.27446405493162,-27.286335271482287,7160.0
38697.27292893038,113195.38292572471,10.296240174367671,-27.273684451705503,7165.0
38748.863556991535,113059.07820718217,10.31812561222994,-27.260943708507906,7170.0
38800.56416425345,112922.83764733249,10.340121452382219,-27.248111969936357,7175.0
38852.37530822811,112786.66170660357,10.362228794932575,-27.23518814578543,7180.0
