x,y,v_x,v_y,t
138900.0,60145.46429282926,-74.0,0.0,5700.0
138537.9605654934,60069.12657042315,-72.40788690131694,-15.267544481222009,5705.0
138175.99865683576,59992.422094146255,-72.39238173152958,-15.340895255378777,5710.0
137814.1619136973,59915.129330481475,-72.36734862769556,-15.458552732955624,5715.0
137452.6302323754,59836.42200299179,-72.30633626437768,-15.741465497937059,5720.0
137082.63190666304,59837.53509330212,-73.9996651424751,0.22261806206475654,5725.0
136712.63358095067,59838.648183612444,-73.99966514247508,0.2226180620647551,5730.0
136342.6352552383,59839.76127392277,-73.99966514247508,0.2226180620647536,5735.0
135972.63692952594,59840.874364233096,-73.9996651424751,0.22261806206475213,5740.0
135602.63860381357,59841.98745454342,-73.99966514247508,0.22261806206475057,5745.0
135232.6402781012,59843.10054485375,-73.99966514247508,0.2226180620647491,5750.0
134862.64195238883,59844.21363516407,-73.99966514247508,0.2226180620647476,5755.0
134492.64362667646,59845.3267254744,-73.99966514247508,0.22261806206474608,5760.0
134122.6453009641,59846.439815784724,-73.9996651424751,0.22261806206474452,5765.0
133752.64697525173,59847.55290609505,-73.99966514247508,0.22261806206474294,5770.0
133382.64864953936,59848.665996405376,-73.99966514247508,0.22261806206474136,5775.0
133012.650323827,59849.7790867157,-73.99966514247508,0.22261806206473983,5780.0
132642.65199811463,59850.89217702603,-73.9996651424751,0.22261806206473825,5785.0
132272.65367240226,59852.00526733635,-73.99966514247508,0.2226180620647366,5790.0
131902.6553466899,59853.11835764668,-73.99966514247508,0.22261806206473497,5795.0
131532.65702097752,59854.231447957005,-73.9996651424751,0.22261806206473334,5800.0
131162.65869526516,59855.34453826733,-73.99966514247508,0.2226180620647317,5805.0
130792.66036955277,59856.45762857766,-73.9996651424751,0.2226180620647301,5810.0
130422.66204384039,59857.57071888798,-73.99966514247508,0.22261806206472845,5815.0
130052.66371812801,59858.68380919831,-73.9996651424751,0.2226180620647268,5820.0
129682.66539241563,59859.796899508634,-73.99966514247508,0.22261806206472512,5825.0
129312.66706670324,59860.90998981896,-73.9996651424751,0.2226180620647235,5830.0
128942.66874099086,59862.023080129286,-73.9996651424751,0.22261806206472176,5835.0
128572.67041527848,59863.13617043961,-73.99966514247508,0.2226180620647201,5840.0
128202.6720895661,59864.24926074994,-73.9996651424751,0.2226180620647184,5845.0
127832.67376385372,59865.36235106026,-73.99966514247508,0.22261806206471663,5850.0
127462.67543814133,59866.47544137059,-73.99966514247508,0.22261806206471496,5855.0
127092.67711242895,59867.588531680914,-73.9996651424751,0.2226180620647132,5860.0
126722.67878671657,59868.70162199124,-73.99966514247508,0.22261806206471144,5865.0
126352.68046100419,59869.814712301566,-73.9996651424751,0.22261806206470963,5870.0
125982.6821352918,59870.92780261189,-73.9996651424751,0.22261806206470786,5875.0
125612.68380957942,59872.04089292222,-73.99966514247508,0.22261806206470602,5880.0
125242.68548386704,59873.15398323254,-73.9996651424751,0.2226180620647042,5885.0
124872.68715815466,59874.26707354287,-73.99966514247508,0.2226180620647024,5890.0
124502.68883244228,59875.380163853195,-73.9996651424751,0.22261806206470056,5895.0
124132.6905067299,59876.49325416352,-73.99966514247508,0.22261806206469867,5900.0
123762.69218101751,59877.60634447385,-73.9996651424751,0.2226180620646968,5905.0
123392.69385530513,59878.71943478417,-73.9996651424751,0.2226180620646949,5910.0
